StationID,maximum_power_kw,fast_charging_connector_type,supply_voltage_v,output_current_a,session_energy_consumed_kwh,charger_temperature_celsius,battery_soc_percent,charging_session_duration_min,charging_state,connector_standard,grid_power_load_kw
189820,100.0,2,389.7,257.06,31.27,18.0,63.9,18.8,93.1,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",97.79
189802,150.0,2,803.1,184.48,40.21,31.7,22.2,16.0,90.9,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",135.29
189801,100.0,2,403.0,251.74,51.38,25.5,34.4,34.6,93.5,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",98.0
189800,150.0,1,807.9,183.27,42.83,30.9,48.2,16.5,89.5,CCS (Type 2),130.19
189799,150.0,1,785.6,188.62,61.22,26.3,68.4,26.3,91.8,CCS (Type 2),144.24
189798,150.0,2,807.0,182.06,48.26,33.0,36.1,21.8,93.7,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",156.63
189797,150.0,1,795.5,191.73,63.31,28.6,58.3,27.4,93.3,CCS (Type 2),144.7
189723,150.0,2,791.3,182.17,61.74,20.7,48.3,28.3,92.6,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",148.21
189721,150.0,1,790.9,185.47,79.08,31.0,44.4,28.2,91.5,CCS (Type 2),148.32
189720,150.0,1,784.1,195.33,61.24,29.6,39.6,21.6,91.8,CCS (Type 2),156.84
189719,150.0,2,809.5,183.97,43.29,30.6,49.3,18.2,89.9,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",131.01
189717,150.0,2,762.4,197.17,44.32,24.6,69.2,16.7,90.5,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",131.3
189716,100.0,2,403.8,248.5,41.49,16.0,5.0,26.7,93.3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",91.25
189701,300.0,2,809.0,367.28,38.26,26.8,37.7,7.4,90.7,"CCS (Type 2), CHAdeMO",271.78
189657,3.7,0,239.9,15.55,19.79,5.5,65.9,275.2,99.5,CEE 7/4 - Schuko - Type F,3.44
189624,11.0,0,226.8,47.27,12.16,14.5,30.4,76.3,94.8,Type 2 (Socket Only),10.53
189557,75.0,1,414.5,181.61,46.89,27.1,18.9,33.2,92.5,CCS (Type 2),69.18
189548,22.0,0,236.2,91.33,15.27,19.0,30.1,35.8,96.4,Type 2 (Socket Only),21.63
189514,3.7,0,240.4,17.06,16.25,25.5,33.6,230.8,97.5,CEE 7/4 - Schuko - Type F,3.5
189432,22.0,0,219.7,99.41,19.7,16.5,38.3,54.8,95.9,Type 2 (Socket Only),21.26
189422,75.0,1,415.8,180.55,44.23,15.5,62.7,39.1,95.3,"CCS (Type 2), Type 2 (Socket Only)",72.42
189390,11.0,0,241.8,42.73,18.52,12.6,33.6,108.4,95.4,Type 2 (Socket Only),10.79
189359,22.0,0,220.7,99.94,12.03,17.7,26.4,34.5,97.8,Type 2 (Socket Only),20.57
189262,0.0,0,228.3,37.45,17.73,13.2,49.0,170.7,97.0,CEE 7/4 - Schuko - Type F,7.4
189259,22.0,0,221.4,99.36,15.01,30.7,21.0,40.2,94.6,Type 2 (Socket Only),23.62
189258,22.0,0,231.9,97.97,15.18,15.6,31.7,39.9,92.8,Type 2 (Socket Only),21.12
189257,0.0,0,228.7,36.89,14.93,30.8,58.0,143.6,96.6,CEE 7/4 - Schuko - Type F,6.25
189175,150.0,1,800.2,187.18,42.75,20.6,44.3,18.6,93.9,CCS (Type 2),147.23
189126,150.0,1,795.3,189.43,58.67,16.5,64.5,23.8,93.5,CCS (Type 2),134.86
189030,22.0,0,236.4,88.53,14.96,23.3,29.6,38.5,95.6,Type 2 (Socket Only),21.97
189005,22.0,0,238.0,92.7,21.08,13.2,78.1,60.0,97.4,Type 2 (Socket Only),22.28
188994,11.0,0,242.6,49.11,15.42,22.3,33.8,82.4,95.4,Type 2 (Socket Only),11.02
188985,22.0,0,236.0,93.96,18.13,16.6,77.7,52.3,97.9,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",20.71
188970,120.0,1,404.0,293.16,27.39,20.6,35.6,12.8,91.8,CCS (Type 2),108.09
188932,22.0,0,236.5,95.97,8.18,18.0,38.2,25.5,93.9,Type 2 (Socket Only),20.7
188829,22.0,0,226.4,99.74,21.6,20.5,31.6,63.3,97.1,Type 2 (Socket Only),23.01
188826,22.0,0,228.6,101.18,18.26,22.6,50.4,48.6,97.4,Type 2 (Socket Only),21.09
188780,11.0,0,232.5,49.94,11.58,31.6,54.4,69.6,97.4,Type 2 (Socket Only),10.24
188754,22.0,0,220.1,100.39,17.11,21.7,59.5,39.8,94.3,Type 2 (Socket Only),21.28
188722,22.0,0,239.0,95.72,24.99,19.6,46.6,74.7,95.3,Type 2 (Socket Only),20.6
188689,22.0,0,228.9,94.71,19.0,23.8,48.4,59.6,95.0,Type 2 (Socket Only),21.46
188681,22.0,0,231.6,95.21,15.49,19.0,28.8,39.1,96.7,Type 2 (Socket Only),20.58
188680,22.0,0,217.9,102.89,15.75,12.2,26.7,48.1,94.4,Type 2 (Socket Only),19.11
188670,22.0,0,227.1,96.62,21.31,15.0,64.5,62.9,95.1,Type 2 (Socket Only),21.3
188629,250.0,1,813.0,305.67,65.35,24.6,26.6,17.8,92.8,NACS / Tesla Supercharger,244.48
188587,50.0,3,402.4,128.03,30.85,25.0,77.4,40.0,92.2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",44.1
188555,22.0,0,236.9,90.0,15.71,18.0,24.3,37.4,95.5,Type 2 (Tethered Connector),19.93
188545,175.0,2,789.6,222.07,60.87,22.9,41.9,19.2,92.7,"CCS (Type 2), CHAdeMO",162.34
188475,11.0,0,233.4,45.07,15.9,18.5,49.2,90.6,96.3,Type 2 (Socket Only),10.35
188470,50.0,1,384.7,132.12,11.54,34.3,68.5,13.9,95.4,CCS (Type 2),48.52
188469,11.0,0,236.6,48.01,15.19,17.3,57.2,94.2,96.2,Type 2 (Socket Only),10.28
188448,22.0,0,227.3,94.26,17.03,25.8,39.2,46.5,97.5,Type 2 (Socket Only),20.46
188280,6.0,0,231.0,21.58,24.05,27.7,21.8,206.3,93.7,Type 2 (Tethered Connector),5.66
188208,150.0,3,790.3,191.11,49.83,33.0,59.7,22.8,93.2,"CCS (Type 2), CHAdeMO",139.22
188194,11.0,0,229.2,47.15,20.32,12.9,56.0,114.3,96.0,Type 2 (Socket Only),9.98
187252,150.0,2,784.0,187.91,31.3,21.0,50.4,11.5,90.1,"CCS (Type 2), Type 2 (Socket Only)",136.25
187079,150.0,2,780.3,195.62,33.61,39.8,60.4,13.9,94.4,"CCS (Type 2), Type 2 (Socket Only)",136.29
186714,300.0,4,799.4,374.18,35.06,21.0,54.1,6.3,93.2,CCS (Type 2),275.57
186335,150.0,2,830.1,179.69,47.15,25.5,7.0,21.3,91.4,"CCS (Type 2), Type 2 (Socket Only)",142.06
186094,49.0,1,235.3,210.65,18.53,22.3,58.3,22.4,98.4,"CCS (Type 2), Type 2 (Socket Only)",48.14
185739,22.0,0,232.1,90.46,21.86,13.9,22.0,51.1,98.3,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",22.16
185737,22.0,0,226.9,98.12,20.03,30.4,84.9,62.4,94.4,Type 2 (Socket Only),21.68
185355,150.0,2,792.5,190.18,52.31,29.1,57.3,23.7,91.9,"CCS (Type 2), Type 2 (Socket Only), Type 2 (Tethered Connector)",135.4
185097,150.0,2,804.8,186.63,40.9,28.3,53.9,17.1,92.5,"CCS (Type 2), Type 2 (Socket Only), Type 2 (Tethered Connector)",146.58
178940,150.0,2,778.7,191.66,55.33,31.2,54.8,24.9,92.5,"CCS (Type 2), Type 2 (Socket Only)",141.98
178169,200.0,2,800.6,252.9,58.12,28.5,36.3,17.0,92.2,"CCS (Type 2), Type 2 (Socket Only)",165.2
176365,22.0,0,209.5,99.66,18.91,18.3,52.4,53.6,96.1,"CCS (Type 2), Type 2 (Socket Only)",22.16
176364,22.0,0,231.4,93.44,16.53,19.3,60.6,45.0,95.6,Type 2 (Socket Only),20.79
176363,22.0,0,216.6,105.94,18.88,20.7,56.9,57.4,98.5,Type 2 (Socket Only),23.23
176362,22.0,0,235.5,96.09,18.03,25.8,16.4,42.4,96.2,Type 2 (Tethered Connector),21.23
176360,300.0,6,803.2,377.29,64.11,30.2,31.3,14.1,93.1,"CCS (Type 2), CHAdeMO",276.2
176359,300.0,6,811.0,369.98,56.48,38.4,18.9,10.6,91.7,"CCS (Type 2), CHAdeMO",285.93
176358,300.0,6,781.6,385.3,41.98,19.6,38.0,7.5,94.9,"CCS (Type 2), CHAdeMO",285.47
176357,300.0,6,814.7,371.63,55.04,32.3,35.8,9.5,92.5,"CCS (Type 2), CHAdeMO",268.83
176353,300.0,6,781.3,382.29,45.12,19.7,62.0,9.7,92.0,"CCS (Type 2), CHAdeMO",271.86
176352,300.0,6,835.8,356.89,72.62,32.0,64.1,12.8,92.7,"CCS (Type 2), CHAdeMO",261.94
176351,300.0,6,798.7,376.21,44.89,36.1,47.1,9.0,90.1,"CCS (Type 2), CHAdeMO",272.13
176350,300.0,6,831.0,361.71,51.37,34.0,5.0,8.9,90.3,"CCS (Type 2), CHAdeMO",280.08
176349,300.0,6,823.3,367.37,70.52,30.9,35.2,15.1,93.6,"CCS (Type 2), CHAdeMO",280.8
176348,300.0,6,789.5,378.85,56.67,44.1,52.8,11.0,93.2,"CCS (Type 2), CHAdeMO",289.39
176319,300.0,6,780.8,381.56,70.89,24.0,48.8,16.2,92.0,"CCS (Type 2), CHAdeMO",275.82
176317,11.0,0,236.7,51.12,20.27,21.1,41.5,121.4,93.6,Type 2 (Socket Only),10.08
176296,300.0,6,801.9,375.61,40.63,30.3,53.3,8.5,92.6,"CCS (Type 2), CHAdeMO",313.15
176295,300.0,6,787.1,380.74,63.55,36.8,36.0,11.5,88.9,"CCS (Type 2), CHAdeMO",253.32
176294,300.0,6,822.2,362.49,60.55,20.5,87.2,12.1,89.9,"CCS (Type 2), CHAdeMO",263.17
176293,300.0,6,825.5,366.98,70.69,27.7,50.6,13.7,93.2,"CCS (Type 2), CHAdeMO",285.16
176292,300.0,6,800.6,377.2,64.9,23.1,51.8,12.9,93.9,"CCS (Type 2), CHAdeMO",310.6
176291,300.0,6,807.1,370.75,46.87,31.1,48.3,10.6,92.1,"CCS (Type 2), CHAdeMO",271.44
176290,300.0,6,800.6,377.34,73.37,28.2,56.1,15.9,93.5,"CCS (Type 2), CHAdeMO",299.62
176289,300.0,2,771.8,388.66,72.65,24.0,70.4,16.2,89.7,"CCS (Type 2), CHAdeMO",264.22
176288,300.0,2,826.4,364.66,48.41,27.9,49.4,8.9,91.1,"CCS (Type 2), CHAdeMO",266.18
176287,300.0,2,782.6,384.03,51.8,29.9,18.3,9.7,93.4,"CCS (Type 2), CHAdeMO",268.15
176286,300.0,2,791.3,379.34,25.42,30.0,25.8,5.0,95.8,"CCS (Type 2), CHAdeMO",293.41
176282,50.0,1,400.8,122.38,30.54,25.9,63.8,32.4,92.6,CCS (Type 2),50.31
176281,350.0,1,818.8,417.89,35.72,28.9,69.0,6.0,95.5,CCS (Type 2),313.92
176245,11.0,0,211.7,54.96,17.49,14.6,30.4,94.9,95.2,Type 2 (Socket Only),10.83
176244,300.0,6,775.2,387.29,75.14,18.7,50.4,14.6,92.1,"CCS (Type 2), CHAdeMO",276.79
176243,350.0,1,799.2,436.58,62.45,26.9,32.4,9.5,94.0,CCS (Type 2),313.3
176242,350.0,1,790.0,442.95,80.84,29.2,85.3,15.4,93.4,CCS (Type 2),325.66
176174,11.0,0,232.4,46.92,17.9,26.1,39.8,102.0,95.9,Type 2 (Socket Only),9.81
176152,11.0,0,232.2,41.3,20.15,18.6,29.6,121.8,98.8,Type 2 (Socket Only),11.0
176151,11.0,0,233.0,48.06,19.38,19.2,64.4,106.3,93.2,Type 2 (Socket Only),10.53
176143,11.0,0,220.1,52.82,18.9,25.3,40.3,97.6,97.1,Type 2 (Socket Only),10.17
176142,3.7,0,233.8,17.32,29.98,29.2,64.7,480.0,94.7,Type 2 (Socket Only),3.23
176134,50.0,3,400.7,118.63,17.8,23.9,79.3,18.8,93.6,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",45.62
176133,11.0,0,219.9,44.45,12.51,23.1,21.8,64.1,96.8,Type 2 (Socket Only),10.99
176132,22.0,0,235.5,91.77,19.36,23.2,50.2,47.5,96.8,Type 2 (Socket Only),20.09
176131,22.0,0,233.5,89.0,28.44,18.9,46.2,88.5,99.5,Type 2 (Socket Only),22.18
176129,200.0,2,806.0,249.61,54.96,37.6,37.9,18.6,91.6,"CCS (Type 2), Type 2 (Socket Only), Type 2 (Tethered Connector)",176.99
176114,22.0,0,227.4,94.53,20.86,20.4,20.6,49.6,96.5,Type 2 (Socket Only),19.82
176113,11.0,0,233.4,50.45,16.06,17.8,39.6,95.7,95.8,"CCS (Type 2), CEE 7/4 - Schuko - Type F",10.42
176112,150.0,1,797.4,193.65,61.39,10.6,86.8,25.1,94.2,"CCS (Type 2), Type 2 (Socket Only)",152.02
176111,3.7,0,222.4,19.26,18.98,20.9,41.7,352.3,97.2,Type 2 (Socket Only),3.86
176110,11.0,0,225.5,48.79,23.14,28.8,51.6,109.0,97.6,Type 2 (Socket Only),10.29
176024,9.0,0,239.3,34.65,16.75,30.2,50.1,122.8,93.8,Type 2 (Socket Only),9.4
176012,300.0,2,818.0,366.93,73.44,31.9,16.8,14.1,90.3,"CCS (Type 2), CHAdeMO",263.55
176000,11.0,0,239.0,43.65,18.43,22.2,40.1,92.0,95.3,Type 2 (Socket Only),10.54
175999,11.0,0,221.2,45.47,7.36,19.6,63.3,40.4,94.7,Type 2 (Tethered Connector),11.68
175997,22.0,0,225.0,96.36,14.86,22.3,11.6,44.6,97.3,Type 2 (Socket Only),21.49
175949,22.0,0,225.6,94.07,7.43,27.7,47.6,18.6,94.6,Type 2 (Socket Only),20.31
175948,22.0,0,230.5,95.06,22.08,20.1,42.0,66.4,97.4,Type 2 (Socket Only),20.96
175947,11.0,0,228.9,45.89,27.05,30.7,34.6,159.3,95.5,Type 2 (Socket Only),10.08
175942,11.0,0,240.3,43.32,18.32,20.4,49.4,88.8,98.0,Type 2 (Socket Only),10.14
175941,150.0,2,816.2,183.61,46.15,26.0,61.5,15.9,91.2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",153.82
175940,11.0,0,242.3,47.12,6.96,27.6,50.0,33.2,96.0,Type 2 (Socket Only),10.75
175939,11.0,0,244.4,47.74,17.33,21.2,22.6,83.2,95.6,Type 2 (Socket Only),9.78
175933,1.4,0,247.3,4.02,18.71,24.2,64.8,480.0,97.5,CEE 7/4 - Schuko - Type F,1.3
175930,22.0,0,217.4,100.16,17.26,26.9,54.9,45.8,97.3,Type 2 (Socket Only),23.41
175929,22.0,0,228.5,91.64,15.73,20.5,30.3,49.2,95.0,Type 2 (Socket Only),22.96
175928,22.0,0,224.4,102.7,27.1,31.1,48.6,68.1,95.0,Type 2 (Socket Only),19.6
175884,22.0,0,222.8,104.02,7.49,28.5,63.0,18.6,97.1,Type 2 (Socket Only),20.79
175883,22.0,0,241.3,90.83,12.95,21.3,65.9,31.4,95.2,Type 2 (Socket Only),22.44
175882,50.0,3,389.6,130.31,51.92,13.9,57.8,56.7,91.5,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",50.89
175881,22.0,0,233.4,90.29,22.01,23.0,5.0,65.7,95.6,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",21.27
175880,22.0,0,217.3,102.1,21.49,16.2,33.2,54.5,99.5,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",23.04
175879,22.0,0,250.7,86.6,23.67,20.5,75.4,68.6,94.2,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",19.95
175878,22.0,0,215.5,103.1,17.14,28.7,71.6,46.4,93.9,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",20.32
175877,22.0,0,227.2,97.84,17.62,17.8,50.6,45.1,97.5,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",21.44
175876,22.0,0,230.7,94.03,13.12,17.1,42.1,32.5,97.7,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",20.39
175862,11.0,0,220.9,46.38,17.13,26.2,30.7,95.5,96.6,Type 2 (Socket Only),10.65
175861,3.7,0,234.4,22.06,16.83,21.7,66.6,294.3,97.8,Type 2 (Socket Only),3.58
175860,11.0,0,225.1,48.93,18.12,18.7,41.3,103.4,96.6,Type 2 (Socket Only),10.19
175859,11.0,0,236.6,44.34,11.68,23.7,68.4,65.2,96.6,Type 2 (Socket Only),10.37
175858,11.0,0,233.2,45.27,16.99,22.9,53.5,79.5,96.1,Type 2 (Socket Only),9.96
175857,3.7,0,210.0,18.88,18.83,16.2,62.3,302.2,93.7,Type 2 (Socket Only),3.78
175856,3.7,0,217.6,13.5,13.98,30.3,5.0,259.8,94.9,Type 2 (Socket Only),3.31
175855,11.0,0,236.8,47.42,14.54,23.9,57.5,89.0,96.4,Type 2 (Socket Only),10.79
175854,11.0,0,233.2,45.91,13.53,24.5,50.1,70.4,95.2,Type 2 (Socket Only),11.17
175853,11.0,0,221.8,53.02,23.38,22.6,49.6,146.6,92.2,Type 2 (Socket Only),9.88
175852,22.0,0,224.6,94.68,19.54,32.6,18.2,45.6,96.9,Type 2 (Socket Only),21.18
175851,11.0,0,229.3,51.85,22.62,33.8,61.3,114.3,95.8,Type 2 (Socket Only),10.02
175850,11.0,0,213.8,49.27,18.68,25.5,84.9,104.9,95.5,Type 2 (Socket Only),10.94
175849,11.0,0,248.2,42.45,11.12,24.5,45.9,55.8,94.7,Type 2 (Socket Only),9.7
175848,11.0,0,222.2,52.37,17.79,15.8,47.7,92.6,95.6,Type 2 (Socket Only),11.61
175847,11.0,0,230.2,44.73,22.62,33.5,63.1,122.5,97.2,Type 2 (Socket Only),9.34
175846,3.7,0,243.4,14.11,17.9,11.8,35.6,258.3,95.7,Type 2 (Socket Only),3.34
175845,11.0,0,228.5,49.73,16.73,15.2,28.7,87.0,95.7,Type 2 (Socket Only),11.07
175844,11.0,0,232.6,49.72,14.42,21.4,21.4,69.9,97.2,Type 2 (Socket Only),10.4
175843,11.0,0,222.3,47.76,15.47,29.1,21.4,80.5,95.7,Type 2 (Socket Only),10.32
175842,11.0,0,225.6,48.28,24.25,28.3,38.6,145.3,96.6,Type 2 (Socket Only),11.24
175841,11.0,0,222.6,47.53,20.19,26.5,57.4,108.3,98.6,Type 2 (Socket Only),10.65
175840,11.0,0,240.2,50.26,26.46,25.2,51.5,150.3,99.1,Type 2 (Socket Only),10.59
175839,22.0,0,224.7,98.35,12.07,24.7,25.3,30.7,96.2,Type 2 (Socket Only),19.09
175838,11.0,0,224.1,48.9,24.07,23.7,27.3,130.3,94.6,Type 2 (Socket Only),9.4
175837,11.0,0,223.1,48.35,17.52,10.5,38.4,81.5,93.1,Type 2 (Socket Only),9.38
175836,22.0,0,233.1,96.07,22.3,23.0,48.1,58.2,96.9,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",22.78
175835,11.0,0,234.7,49.12,17.6,18.9,46.3,103.7,96.5,Type 2 (Socket Only),10.22
175834,3.7,0,214.0,20.27,13.87,25.8,42.1,224.2,94.3,Type 2 (Socket Only),3.58
175833,3.7,0,230.5,21.53,22.24,25.5,39.9,334.8,96.9,Type 2 (Socket Only),3.62
175832,11.0,0,232.4,46.48,12.2,27.0,42.2,61.5,96.4,Type 2 (Socket Only),10.18
175823,22.0,0,241.2,90.74,19.68,8.0,50.1,53.6,97.8,Type 2 (Socket Only),21.21
175822,22.0,0,220.2,102.32,18.43,23.0,46.2,48.8,94.0,Type 2 (Socket Only),18.94
175820,11.0,0,221.0,45.76,16.5,15.6,47.7,83.8,97.1,Type 2 (Socket Only),10.04
175819,3.7,0,235.1,13.2,21.44,14.9,50.0,341.4,96.1,Type 2 (Socket Only),3.67
175818,3.7,0,229.5,10.57,19.12,18.9,47.0,289.4,97.9,Type 2 (Socket Only),3.36
175817,3.7,0,241.0,18.7,21.28,20.5,48.6,388.0,96.7,Type 2 (Socket Only),3.58
175815,11.0,0,238.8,49.4,23.99,19.6,51.9,121.3,97.6,Type 2 (Socket Only),11.31
175814,11.0,0,232.2,46.48,17.11,29.1,27.4,100.7,94.7,Type 2 (Socket Only),10.26
175813,11.0,0,229.5,43.57,16.95,21.7,29.5,96.1,97.7,Type 2 (Socket Only),11.13
175761,2.3,0,228.7,8.56,11.99,17.7,10.0,340.5,96.6,CEE 7/4 - Schuko - Type F,1.93
175754,2.3,0,229.8,7.62,25.72,11.5,70.1,480.0,95.6,CEE 7/4 - Schuko - Type F,2.2
175743,2.3,0,230.5,5.81,16.0,15.6,22.4,436.7,96.7,CEE 7/4 - Schuko - Type F,2.2
175739,2.3,0,241.4,8.62,15.94,25.8,61.9,407.4,94.9,CEE 7/4 - Schuko - Type F,2.22
175737,2.3,0,213.7,8.1,19.72,17.0,24.3,468.3,95.8,CEE 7/4 - Schuko - Type F,2.36
175693,22.0,0,226.6,94.73,23.33,23.6,58.7,58.1,95.9,Type 2 (Socket Only),22.05
175691,22.0,0,231.6,92.54,11.27,20.1,65.5,34.1,97.5,Type 2 (Socket Only),23.29
175690,22.0,0,225.2,96.35,11.92,25.8,58.4,30.4,94.0,Type 2 (Socket Only),20.96
175689,22.0,0,227.7,96.95,18.91,32.0,67.2,47.9,97.1,Type 2 (Socket Only),20.98
175688,11.0,0,226.5,49.2,15.29,24.1,71.3,91.5,95.8,Type 2 (Socket Only),11.16
175687,22.0,0,240.4,89.97,15.65,21.1,67.9,43.1,94.6,Type 2 (Socket Only),20.36
175678,4.6,0,226.6,22.27,16.84,24.1,53.4,190.4,94.0,Type 2 (Socket Only),4.41
175676,22.0,0,224.2,100.51,15.35,23.2,26.1,44.6,96.3,Type 2 (Socket Only),21.54
175674,22.0,0,236.2,94.12,17.61,22.7,52.3,52.1,95.0,Type 2 (Socket Only),20.87
175671,22.0,0,225.7,91.6,24.35,32.7,19.7,63.1,98.0,Type 2 (Socket Only),21.25
175669,22.0,0,228.7,93.67,19.16,23.9,13.4,53.7,93.2,Type 2 (Socket Only),19.37
175668,4.6,0,221.1,23.72,19.93,31.3,49.5,286.5,93.1,Type 2 (Socket Only),4.44
175667,4.6,0,226.8,23.48,21.85,17.4,32.6,250.2,94.0,Type 2 (Socket Only),4.79
175666,22.0,0,229.7,92.15,17.82,15.8,76.5,50.2,96.4,Type 2 (Socket Only),19.48
175637,22.0,0,219.9,101.07,19.04,23.3,44.6,57.9,97.5,Type 2 (Socket Only),23.36
175586,22.0,0,229.2,93.91,17.24,19.9,70.1,50.1,98.5,Type 2 (Socket Only),21.12
175585,22.0,0,234.1,94.58,15.03,22.2,24.5,36.7,96.2,Type 2 (Socket Only),22.31
175582,3.7,0,214.1,20.16,19.84,23.3,45.1,288.1,97.5,Type 2 (Socket Only),3.76
175581,22.0,0,224.8,100.76,19.87,17.0,31.4,49.4,96.2,Type 2 (Socket Only),21.15
175537,0.0,0,250.4,25.91,10.68,11.9,40.8,101.0,96.7,Type 2 (Socket Only),6.66
175451,27.0,0,228.4,120.19,7.16,29.4,38.6,16.1,99.5,Type 2 (Socket Only),24.96
175439,22.0,0,239.1,98.72,22.52,18.5,45.6,60.6,94.8,Type 2 (Socket Only),20.94
175438,4.6,0,229.8,15.93,17.6,29.2,40.1,260.2,96.3,Type 2 (Socket Only),4.28
175437,3.7,0,227.4,10.15,20.63,16.2,29.2,358.6,95.3,Type 2 (Socket Only),3.63
175436,4.6,0,237.5,19.69,15.27,24.8,64.0,218.1,96.6,Type 2 (Socket Only),4.47
175435,4.6,0,239.6,21.89,24.78,17.2,78.4,296.2,96.2,Type 2 (Socket Only),4.5
175424,22.0,0,222.9,101.02,20.24,26.8,48.9,50.7,94.8,Type 2 (Socket Only),19.08
175407,22.0,0,221.2,103.47,17.37,23.5,48.3,43.2,96.0,Type 2 (Socket Only),21.45
175369,22.0,0,219.1,97.35,32.59,20.0,38.3,81.3,96.7,Type 2 (Socket Only),23.09
175368,22.0,0,223.0,104.57,12.77,19.8,44.8,31.3,97.9,Type 2 (Socket Only),19.24
175222,320.0,2,819.5,394.54,44.01,36.1,22.0,8.1,93.4,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",325.72
175174,22.0,0,239.1,95.85,29.54,30.2,32.6,85.6,95.0,Type 2 (Socket Only),19.41
175170,22.0,0,230.2,96.78,20.77,22.9,36.8,51.5,97.2,Type 2 (Socket Only),22.61
175121,50.0,1,410.3,122.08,29.59,19.5,41.1,34.9,96.0,CCS (Type 2),47.83
174966,22.0,0,239.5,92.67,19.39,23.3,39.4,54.6,97.9,Type 2 (Socket Only),22.58
174930,4.0,0,221.7,15.77,15.4,20.5,32.4,199.3,95.7,Type 2 (Socket Only),3.93
174877,22.0,0,222.0,98.46,19.03,22.2,61.1,55.9,95.4,Type 2 (Socket Only),20.36
174847,11.0,0,226.9,46.89,16.46,17.1,44.3,81.2,96.2,Type 2 (Socket Only),10.43
174846,150.0,3,815.2,189.08,59.11,25.6,54.6,24.9,92.2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",145.75
174839,300.0,1,813.8,374.64,49.12,30.4,32.1,10.2,92.8,CCS (Type 2),263.51
174838,300.0,2,780.3,387.55,63.76,33.4,51.2,13.5,90.7,"CCS (Type 2), CHAdeMO",260.76
174788,22.0,0,232.4,97.37,8.19,8.8,52.9,22.2,95.7,CCS (Type 2),22.18
174704,22.0,0,228.9,89.92,19.37,21.9,71.5,51.2,97.2,Type 2 (Socket Only),21.53
174703,50.0,3,404.2,122.84,32.64,19.8,71.2,36.9,93.0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",41.15
174702,50.0,3,403.4,128.51,29.5,23.1,22.8,34.7,96.3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",50.27
174701,7.2,0,235.6,24.69,19.55,26.8,13.4,178.6,96.7,Type 2 (Tethered Connector),6.86
174700,50.0,3,406.5,128.84,42.14,29.8,53.8,55.2,92.8,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",45.04
174698,22.0,0,233.3,98.21,25.05,25.2,28.9,64.1,98.4,Type 2 (Socket Only),22.64
174697,22.0,0,233.9,92.07,15.42,32.1,5.0,47.3,96.0,Type 2 (Socket Only),21.34
174696,22.0,0,235.5,92.99,22.13,26.5,58.7,59.1,95.4,Type 2 (Socket Only),20.2
174695,22.0,0,238.8,94.04,17.01,24.0,24.4,39.6,94.7,Type 2 (Socket Only),18.54
174694,22.0,0,210.3,103.77,22.52,33.6,20.0,64.3,96.8,Type 2 (Socket Only),21.67
174693,22.0,0,229.9,96.87,21.34,26.7,73.1,58.3,94.3,Type 2 (Socket Only),19.41
174691,22.0,0,236.7,88.37,19.16,23.2,46.3,44.9,96.4,Type 2 (Socket Only),20.84
174690,22.0,0,250.2,80.77,25.27,12.8,63.4,72.8,95.4,Type 2 (Socket Only),20.12
174689,22.0,0,229.2,98.13,18.81,22.0,62.5,53.5,96.3,Type 2 (Socket Only),18.24
174688,22.0,0,212.4,104.99,16.32,12.6,40.8,49.4,95.4,Type 2 (Socket Only),20.69
174687,50.0,3,389.4,133.79,33.28,22.1,37.3,35.5,92.0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",49.88
174685,11.0,0,241.4,52.52,21.11,16.9,44.6,115.5,97.1,Type 2 (Socket Only),10.22
