StationID,Operator,UsageType,MaxPowerKW,FastChargeCount,ConnectionTypes,StatusType,Voltage_V,Current_A,Session_Energy_kWh,Temperature_C,SoC_pct,Session_Duration_min,Charging_Efficiency_pct,Connector_Temp_C,Grid_Load_kW
194392,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,221.5,130.86,26.0,27.6,58.3,45.2,95.2,120.0,29.25
194391,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,233.6,128.7,11.3,22.5,24.2,25.9,94.5,120.0,28.81
194390,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,217.2,136.19,15.13,25.5,44.9,28.0,95.9,120.0,32.36
194389,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,233.7,96.06,15.96,20.1,80.8,41.4,95.9,120.0,21.79
194387,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,213.2,96.58,19.92,27.7,68.4,51.2,95.3,120.0,22.37
194386,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,233.8,97.78,23.33,27.3,55.9,72.4,95.3,120.0,21.46
194385,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,220.3,99.74,18.62,27.1,35.1,49.1,99.0,120.0,20.94
194384,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,231.6,44.18,10.33,15.6,63.5,49.5,98.5,54.9,12.91
193721,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,385.2,152.95,37.46,23.0,23.7,38.7,92.0,120.0,54.57
193720,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,419.9,118.55,37.24,14.7,48.6,47.7,92.4,120.0,42.85
193719,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,392.1,125.88,49.55,20.3,67.5,57.4,93.8,120.0,47.78
193718,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,401.7,124.04,27.3,23.7,61.2,34.9,95.3,120.0,45.49
193717,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,411.5,151.79,57.42,25.8,57.6,52.9,94.9,120.0,55.37
193716,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO",Operational,398.9,146.84,24.47,23.5,29.9,25.1,94.8,120.0,58.36
193715,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,409.6,147.24,42.62,24.6,11.7,47.8,93.2,120.0,60.48
193713,Mobie.pt,Public - Membership Required,90.0,2,"CCS (Type 2), CHAdeMO",Operational,408.0,217.76,33.44,27.8,58.7,23.6,95.6,120.0,85.68
193712,PowerDot (Es),Public - Membership Required,100.0,2,"CCS (Type 2), CHAdeMO",Operational,392.5,253.42,21.87,16.6,72.9,12.1,92.2,120.0,86.86
193711,GALP Electric,Public - Membership Required,160.0,4,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,814.8,197.66,64.14,20.2,25.7,23.0,92.5,120.0,143.51
193345,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,237.8,46.17,22.17,26.4,23.3,112.5,95.8,68.4,11.97
193344,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,220.5,51.92,5.34,16.4,33.2,31.7,96.0,66.8,11.3
193343,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,209.1,107.85,13.57,18.2,41.6,34.4,93.5,120.0,19.87
193342,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,218.6,105.03,13.79,21.1,18.4,37.0,95.3,120.0,22.03
193341,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,225.9,96.46,21.36,36.4,35.3,58.9,96.0,120.0,19.89
193340,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,386.1,132.81,43.74,27.3,24.2,52.1,91.3,120.0,43.58
193339,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.7,143.48,19.34,30.0,56.9,21.4,92.3,120.0,55.91
193338,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,405.6,122.53,36.56,32.1,68.5,40.3,95.1,120.0,47.28
193337,Mobie.pt,Public - Membership Required,120.0,1,CCS (Type 2),Operational,393.3,299.54,13.27,20.5,57.0,6.3,92.3,120.0,102.22
193293,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,412.7,122.67,45.48,10.5,60.0,56.5,94.1,120.0,47.73
193292,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,398.2,149.31,43.59,30.7,51.0,47.0,94.7,120.0,54.85
193291,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,403.6,122.06,31.05,13.4,26.3,35.2,96.3,120.0,47.69
193290,Iberdrola | BP Pulse (ES),Public - Membership Required,160.0,2,"CCS (Type 2), CHAdeMO",Operational,797.0,202.01,68.35,19.3,10.9,22.1,93.5,120.0,136.62
193223,eVaz Energy (PT),Public - Membership Required,180.0,1,CCS (Type 2),Operational,770.4,233.13,59.43,34.6,57.0,17.7,91.7,120.0,168.7
193222,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,220.2,105.87,18.16,27.0,83.2,55.2,95.3,120.0,21.88
193221,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,215.0,97.6,21.62,18.7,12.5,53.8,97.6,120.0,20.62
193220,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,221.1,102.92,20.43,18.2,43.7,58.5,96.6,120.0,20.79
193219,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,239.3,132.61,16.34,27.1,48.7,34.6,93.4,120.0,29.64
193218,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,403.7,122.79,35.43,25.9,67.7,48.1,95.4,120.0,49.87
193217,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,394.9,129.02,28.11,22.7,56.0,35.3,94.4,120.0,44.98
193216,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,389.4,126.76,39.18,32.1,66.9,49.8,93.8,120.0,42.54
193215,Iberdrola | BP Pulse (ES),Public - Membership Required,160.0,2,"CCS (Type 2), CHAdeMO",Operational,795.3,202.72,47.26,24.1,51.4,16.3,92.3,120.0,141.55
193214,GALP Electric,Public - Membership Required,160.0,5,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,810.1,196.7,66.91,37.1,23.9,23.0,93.7,120.0,148.87
193213,GALP Electric,Public - Membership Required,160.0,4,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,778.2,199.12,53.32,30.5,43.3,21.7,93.0,120.0,157.69
193212,Ionity,Public - Membership Required,350.0,1,CCS (Type 2),Operational,808.4,432.66,76.85,37.8,41.5,14.4,96.2,120.0,322.32
193118,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,241.6,120.7,22.7,18.5,51.9,49.0,96.2,120.0,29.48
193117,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,218.4,134.45,21.81,20.9,26.3,44.6,92.4,120.0,27.66
193116,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,234.0,132.32,16.85,18.9,31.9,38.5,95.8,120.0,26.1
193115,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,417.0,120.96,40.48,24.2,52.9,48.5,94.7,120.0,47.05
193114,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,419.1,117.63,25.89,18.1,72.6,30.1,95.3,120.0,44.81
193113,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO",Operational,390.4,129.58,39.1,23.6,41.8,41.2,90.8,120.0,46.88
193112,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,398.0,146.42,32.03,19.8,67.8,32.8,94.1,120.0,51.11
193111,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,408.3,146.79,53.91,27.8,24.7,60.3,94.3,120.0,51.73
193110,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,405.1,145.28,42.59,16.5,31.9,41.7,94.8,120.0,58.84
193109,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,419.0,144.53,44.45,33.1,33.6,38.5,96.9,120.0,57.41
193106,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,233.4,92.29,21.04,19.2,53.1,52.2,94.6,120.0,20.61
193105,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,406.6,120.39,43.72,14.4,47.2,50.0,93.7,120.0,47.49
193104,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,222.2,95.93,14.98,21.3,47.6,36.1,97.8,120.0,20.77
193103,PowerDot (Es),Public - Membership Required,100.0,2,"CCS (Type 2), CHAdeMO",Operational,403.3,249.69,45.38,22.8,55.9,24.0,94.2,120.0,99.61
193102,PowerDot (Es),Public - Membership Required,120.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,378.6,318.79,52.71,22.4,53.7,24.5,92.2,120.0,115.42
193101,EDP,Public - Membership Required,160.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,803.4,201.71,45.08,17.0,55.3,14.8,90.5,120.0,140.99
192992,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,248.3,90.75,14.35,29.2,14.6,34.3,96.5,120.0,20.56
192991,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,228.6,99.36,27.76,25.0,36.4,86.6,94.4,120.0,21.33
192990,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,230.5,91.24,9.11,14.1,5.0,28.2,97.4,120.0,21.04
192989,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,215.5,104.02,18.99,25.0,73.5,52.3,97.4,120.0,21.93
192988,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,378.2,133.78,28.58,31.3,51.9,32.0,95.0,120.0,51.53
192987,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,392.6,129.04,54.29,23.4,68.7,58.7,92.4,120.0,43.97
192986,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,395.0,126.95,37.39,21.1,77.5,48.5,91.6,120.0,45.84
192985,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,401.8,123.48,22.98,32.9,77.1,29.5,94.2,120.0,45.84
192984,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,411.0,121.55,43.02,28.4,60.5,47.2,93.8,120.0,49.67
192983,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,398.9,127.5,15.69,29.6,25.8,20.6,93.2,120.0,46.98
192982,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,393.8,126.48,36.19,19.5,31.1,41.6,93.4,120.0,49.63
192981,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,407.3,148.53,38.19,22.1,60.9,41.1,96.9,120.0,56.25
192832,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,234.6,50.09,15.91,28.5,50.4,80.3,93.9,76.1,9.56
192831,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,215.2,104.26,23.17,14.9,54.9,63.8,94.5,120.0,21.84
192830,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,231.3,100.09,19.17,25.5,31.2,60.0,96.5,120.0,21.06
192829,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,396.2,148.22,19.78,19.6,94.0,20.9,94.8,120.0,58.47
192828,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,405.0,143.9,28.16,24.1,56.2,25.0,95.1,120.0,54.56
192730,Mobie.pt,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,225.5,44.17,17.56,17.5,22.6,84.5,95.0,56.8,11.25
192729,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,224.4,96.19,11.22,36.1,61.8,27.8,94.8,120.0,22.02
192728,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,224.3,98.97,24.01,36.2,21.6,68.4,94.3,120.0,21.43
192727,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,241.1,92.65,18.5,36.9,60.0,43.9,94.4,120.0,21.44
192726,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,237.5,89.67,25.64,28.1,44.0,80.3,99.3,120.0,21.14
192725,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,387.8,134.91,37.25,22.0,53.3,50.4,95.0,120.0,46.96
192724,PowerDot (Es),Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,404.5,121.41,35.3,14.9,44.8,43.6,93.3,120.0,43.52
192723,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,393.7,124.64,31.42,11.2,60.2,36.6,94.0,120.0,45.96
192722,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.2,120.56,32.97,12.5,18.4,43.1,92.1,120.0,41.07
192721,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,397.3,124.79,35.2,22.0,25.3,41.2,94.9,120.0,45.1
192720,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,397.8,123.76,23.16,34.3,5.0,27.0,94.7,120.0,45.03
192719,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,391.2,127.14,43.24,24.6,38.8,48.5,94.0,120.0,47.52
192718,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,413.5,141.35,41.98,19.8,44.0,44.6,92.5,120.0,58.25
192717,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,403.5,154.73,38.23,28.2,61.6,43.1,94.5,120.0,53.2
192716,Mobie.pt,Public - Membership Required,90.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,419.6,215.38,24.62,19.3,44.1,17.5,93.8,120.0,79.65
192634,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,402.8,122.82,46.55,21.1,48.2,63.7,93.5,120.0,48.0
192633,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,382.7,129.24,45.44,29.2,63.5,60.7,93.6,120.0,48.92
192631,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.5,121.71,50.71,24.8,54.6,62.6,93.8,120.0,46.34
192630,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,413.4,114.62,31.02,19.3,80.2,37.3,95.8,120.0,52.78
192629,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,396.2,124.21,41.14,29.0,16.2,51.7,94.3,120.0,46.98
192628,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,386.5,130.2,33.46,29.0,51.3,44.8,92.5,120.0,45.46
192627,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,422.4,113.02,46.11,30.4,67.0,47.6,92.0,120.0,48.42
192626,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,402.5,150.03,20.69,19.8,49.9,21.5,96.4,120.0,59.79
192625,EDP,Public - Membership Required,90.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,412.7,219.89,40.33,26.1,36.8,23.2,92.5,120.0,88.22
192624,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,392.7,153.49,33.45,23.9,33.3,30.4,93.4,120.0,54.69
192623,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,403.6,152.97,39.98,23.6,76.6,37.6,92.7,120.0,58.62
192622,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,398.7,153.33,37.57,11.2,17.7,37.2,94.1,120.0,57.07
192621,Mobie.pt,Public - Membership Required,80.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,398.0,196.82,15.46,28.2,46.3,11.5,92.8,120.0,82.27
192620,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,236.7,87.58,14.79,20.2,56.9,37.2,96.6,120.0,21.85
192619,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,229.5,100.25,9.96,22.7,71.3,29.6,95.1,120.0,20.37
192618,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,222.5,94.04,27.57,25.3,45.2,73.5,94.4,120.0,20.92
192617,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,225.2,96.76,18.81,15.7,52.0,58.5,96.5,120.0,19.72
192616,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,224.5,96.98,18.96,27.3,22.0,53.9,97.3,120.0,21.48
192615,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,232.6,94.52,14.4,14.5,57.2,35.1,94.7,120.0,23.18
192614,Mobie.pt,Public - Membership Required,120.0,2,"CCS (Type 2), CHAdeMO",Operational,403.4,298.69,34.69,18.8,50.6,15.9,92.4,120.0,100.68
192613,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,232.5,94.45,24.12,18.3,48.4,71.4,96.5,120.0,19.14
192542,Mobie.pt,Public - Membership Required,60.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,369.0,161.41,19.19,15.0,35.1,18.8,94.8,120.0,57.64
192541,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.2,120.19,17.31,24.9,10.4,21.5,92.1,120.0,48.97
192540,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,410.4,123.5,28.7,19.9,68.0,30.3,94.0,120.0,53.76
192539,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,230.1,132.03,19.06,23.7,37.5,43.5,96.6,120.0,27.86
192538,PowerDot (Es),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,237.5,92.18,14.62,6.1,46.0,41.1,98.7,120.0,21.37
192537,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,227.8,97.33,23.9,23.0,37.0,61.8,95.8,120.0,20.7
192536,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,233.8,99.44,19.47,24.3,47.5,48.7,97.7,120.0,22.45
192457,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,393.3,149.94,31.92,19.9,54.1,31.8,92.6,120.0,60.12
192456,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,405.6,146.23,23.49,24.4,50.7,25.4,91.6,120.0,55.24
192455,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,417.4,144.43,15.77,17.9,32.2,16.4,94.1,120.0,54.03
192454,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,394.4,151.39,18.56,24.5,66.6,19.2,93.4,120.0,57.37
192453,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,401.9,141.86,24.69,20.0,43.1,23.1,95.5,120.0,54.93
192452,Mobie.pt,Public - Membership Required,60.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,393.2,155.22,42.65,21.5,55.2,39.8,92.5,120.0,57.47
192451,PowerDot (Es),Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,381.6,130.37,42.98,12.5,27.1,48.3,95.3,120.0,48.15
192450,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,396.2,126.25,50.53,22.1,30.4,58.2,95.2,120.0,49.98
192449,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,393.5,135.01,13.72,31.1,55.4,16.5,96.0,120.0,48.56
192448,Mobie.pt,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,405.8,123.47,34.49,24.3,26.2,44.9,94.2,120.0,43.36
192447,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,219.9,137.19,19.75,19.0,13.0,43.2,96.0,120.0,30.65
192446,Mobie.pt,Public - Membership Required,30.0,0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,245.5,123.76,19.83,23.4,44.9,38.4,99.5,120.0,32.89
192445,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,237.8,96.43,13.41,21.2,35.7,39.0,94.1,120.0,19.53
192444,Mobie.pt,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,414.7,122.33,36.56,22.3,48.7,45.7,93.7,120.0,47.26
192334,Mobie.pt,Public - Membership Required,7.4,0,Type 2 (Socket Only),Operational,223.7,32.9,13.26,24.6,27.9,106.7,98.1,50.8,7.46
192333,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,237.1,88.19,19.93,20.9,46.2,51.3,94.7,120.0,22.76
192332,Mobie.pt,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,236.8,94.32,14.26,20.7,27.7,33.9,95.9,120.0,21.79
