record_id,station_id,timestamp,charger_type,connector_type,ambient_temperature_c,humidity_pct,input_voltage_v,input_current_a,charging_power_kw,grid_frequency_hz,power_factor,energy_delivered_kwh,charging_duration_min,station_temperature_c,cable_temperature_c,insulation_resistance_mohm,ground_leakage_current_ma,battery_soc_start_pct,battery_soc_end_pct,battery_voltage_v,battery_current_a,battery_temperature_c,battery_soh_pct,cell_voltage_imbalance_mv,bms_warning_count,communication_latency_ms,packet_loss_pct,failed_auth_attempts,network_traffic_mbps,firmware_integrity_score,sensor_health_score,equipment_vibration_mm_s,relay_switch_count,error_code_count,charging_efficiency_pct,voltage_deviation_pct,current_deviation_pct,energy_loss_pct,anomaly_class
EVR_013281,CS_0019,2024-02-16 02:40:00,AC_Level_2,CCS,23.683,85.592,400.519,79.9,20.098,49.994,0.996,17.734,50.669,47.151,33.54,9.494,5.143,20.647,93.92,312.283,67.945,35.346,92.621,34.284,1,16.857,0.118,1,1.362,1.0,0.749,6.093,10,1,91.81,0.925,2.061,3.441,Equipment_Degradation
EVR_013282,CS_0016,2024-02-16 02:45:00,DC_Fast,CCS,38.144,67.301,412.986,81.027,53.823,50.222,0.945,55.066,17.438,51.753,34.902,11.846,3.31,31.55,93.124,394.828,79.664,29.699,91.95,32.241,2,11.975,0.746,0,5.515,0.961,0.914,2.235,7,0,93.473,1.18,1.747,4.327,Normal
EVR_013283,CS_0045,2024-02-16 02:50:00,DC_Fast,Type_2,22.954,51.463,415.847,100.388,41.073,50.039,0.942,18.78,71.972,26.868,29.402,12.223,5.217,44.287,70.09,355.061,99.943,48.338,84.02,18.64,0,12.449,1.935,0,1.723,0.981,0.912,1.916,10,4,79.105,1.945,14.941,3.854,Charging_Fault
EVR_013284,CS_0155,2024-02-16 02:55:00,DC_Fast,CCS,22.323,40.093,393.507,35.275,37.623,49.874,0.907,16.467,63.898,36.022,28.128,13.72,4.221,6.581,85.418,367.373,91.01,35.065,96.009,13.659,0,75.744,0.485,1,4.785,1.0,0.95,2.425,3,0,90.74,1.63,2.904,5.909,Normal
EVR_013285,CS_0231,2024-02-16 03:00:00,AC_Level_2,Type_2,27.697,50.618,395.973,87.302,37.987,50.034,0.981,19.091,76.163,47.498,30.933,12.853,5.034,52.685,91.565,406.961,125.007,42.955,87.379,13.512,0,20.145,0.372,1,3.457,0.957,0.959,3.027,7,4,85.465,1.326,8.635,5.859,Charging_Fault
EVR_013286,CS_0157,2024-02-16 03:05:00,AC_Level_2,CCS,37.98,40.807,408.257,83.988,44.577,49.99,0.927,22.877,24.972,41.657,46.228,7.857,6.391,53.603,93.128,340.272,96.779,25.492,94.154,21.141,0,126.824,4.041,5,1.823,0.646,0.896,1.561,6,0,93.714,0.641,1.259,8.018,Cybersecurity_Incident
EVR_013287,CS_0113,2024-02-16 03:10:00,DC_Fast,CCS,27.043,50.519,401.962,96.24,28.907,50.067,0.897,5.703,49.056,33.97,32.213,12.252,4.181,42.932,95.932,358.571,80.883,41.988,87.062,21.656,1,31.229,0.678,0,1.43,0.992,0.961,2.791,13,0,94.9,10.826,2.086,14.56,Energy_Anomaly
EVR_013288,CS_0044,2024-02-16 03:15:00,Ultra_Fast,CHAdeMO,28.876,68.704,388.941,87.872,26.331,49.865,0.954,15.119,40.124,45.055,33.974,11.432,2.924,22.586,70.348,355.323,66.482,28.505,87.17,20.427,0,67.7,1.135,0,6.951,0.976,0.995,2.017,9,0,95.949,2.102,2.146,4.434,Normal
EVR_013289,CS_0110,2024-02-16 03:20:00,AC_Level_2,CCS,33.019,78.045,422.402,101.902,30.544,49.974,0.96,3.257,33.195,30.554,43.256,5.748,4.268,44.848,81.603,318.736,70.547,29.435,88.244,25.351,0,5.543,0.556,0,4.511,0.989,0.986,1.996,9,0,92.919,1.438,0.181,5.356,Normal
EVR_013290,CS_0111,2024-02-16 03:25:00,Ultra_Fast,Type_2,26.59,58.684,409.422,78.999,28.748,50.133,0.981,24.368,66.869,30.132,38.18,13.213,3.92,38.553,84.676,377.872,69.35,35.633,98.786,29.35,0,12.204,0.474,1,1.289,0.991,0.953,1.402,5,0,91.856,0.728,0.491,4.63,Normal
EVR_013291,CS_0223,2024-02-16 03:30:00,AC_Level_2,CCS,10.284,50.336,410.165,31.787,18.826,49.89,0.978,36.882,52.909,34.521,37.345,11.093,4.959,28.228,78.992,333.527,96.237,34.272,98.416,15.397,0,13.727,0.827,0,3.023,0.984,0.909,2.29,7,0,92.91,1.646,2.067,1.887,Normal
EVR_013292,CS_0265,2024-02-16 03:35:00,Ultra_Fast,CCS,28.568,53.848,395.985,82.207,19.553,50.209,0.917,39.626,34.61,51.41,35.114,10.07,3.037,19.879,87.522,367.596,95.869,29.682,94.173,27.347,0,6.605,0.183,0,2.504,1.0,0.955,1.684,8,1,95.229,1.855,3.8,7.056,Normal
EVR_013293,CS_0271,2024-02-16 03:40:00,AC_Level_2,CHAdeMO,27.574,49.564,420.352,88.621,32.403,49.941,0.959,44.559,50.867,35.426,33.986,10.408,4.695,38.046,80.458,358.815,89.098,25.732,87.028,19.8,1,59.409,0.537,0,1.499,1.0,0.938,2.793,10,0,85.347,1.369,0.644,4.157,Normal
EVR_013294,CS_0212,2024-02-16 03:45:00,DC_Fast,Type_2,26.059,25.729,402.199,90.398,27.045,49.936,0.985,31.563,33.952,40.305,25.955,13.917,5.023,37.479,73.396,390.796,73.839,31.074,87.542,33.219,1,31.091,0.404,1,2.604,0.983,1.0,2.233,3,0,94.385,1.086,1.755,2.826,Normal
EVR_013295,CS_0258,2024-02-16 03:50:00,DC_Fast,Type_2,28.507,53.375,390.076,107.933,28.903,49.909,0.954,18.187,114.347,40.141,39.796,9.551,6.342,39.921,86.763,362.05,66.928,25.73,93.376,16.152,0,61.885,0.987,0,0.877,0.983,0.933,1.903,7,1,90.846,0.557,1.55,5.248,Normal
EVR_013296,CS_0247,2024-02-16 03:55:00,AC_Level_2,CCS,28.458,64.358,396.361,91.443,35.126,49.802,0.941,49.418,133.935,50.421,30.4,13.9,5.93,7.021,77.865,380.984,100.608,32.909,95.637,18.713,0,56.387,0.496,0,2.871,0.969,0.98,2.071,11,0,90.612,0.005,1.804,6.704,Normal
EVR_013297,CS_0055,2024-02-16 04:00:00,AC_Level_2,CCS,25.308,68.782,399.352,53.679,33.102,50.18,0.912,18.832,121.049,44.047,47.599,14.267,1.502,22.404,75.855,367.744,80.823,38.563,94.624,3.517,0,308.614,7.871,6,0.91,0.647,0.949,2.742,8,0,91.157,0.885,1.369,3.575,Cybersecurity_Incident
EVR_013298,CS_0072,2024-02-16 04:05:00,AC_Level_2,Type_2,27.625,90.994,413.759,66.341,38.641,50.144,0.954,13.886,84.052,33.584,34.213,12.899,4.238,52.525,93.597,340.582,71.022,50.427,71.515,60.492,3,44.577,0.132,0,9.845,0.976,0.94,2.362,8,2,91.805,1.682,2.772,5.137,Battery_Anomaly
EVR_013299,CS_0296,2024-02-16 04:10:00,AC_Level_2,CCS,32.964,63.079,406.776,90.718,34.466,50.055,0.968,14.728,78.862,42.091,39.618,12.722,5.753,38.154,70.766,336.201,88.602,34.178,94.227,37.575,0,14.125,0.055,0,9.068,0.983,0.938,1.6,5,1,89.693,2.163,3.453,2.352,Normal
EVR_013300,CS_0213,2024-02-16 04:15:00,DC_Fast,CHAdeMO,38.052,72.703,404.355,60.558,11.092,50.049,0.95,20.384,65.636,39.074,35.979,13.739,3.548,25.982,71.076,346.797,79.701,27.878,89.318,16.599,1,13.653,0.119,0,2.818,0.986,0.945,1.979,10,0,95.221,2.127,1.354,1.888,Normal
EVR_013301,CS_0295,2024-02-16 04:20:00,DC_Fast,Type_2,25.007,55.47,388.464,97.204,23.766,49.998,1.0,17.547,64.96,47.278,34.17,10.559,2.582,64.882,97.175,365.146,67.301,24.725,83.582,15.234,0,107.06,0.292,0,3.014,0.966,0.916,0.985,14,1,95.426,1.054,1.301,4.536,Normal
EVR_013302,CS_0171,2024-02-16 04:25:00,AC_Level_2,CCS,36.866,60.619,388.296,91.211,38.647,49.935,0.94,24.733,75.198,31.121,43.994,12.661,3.954,8.239,95.145,393.944,129.965,37.631,86.115,30.074,0,48.128,0.081,0,0.584,0.958,0.935,0.668,13,0,89.131,0.757,2.349,2.5,Normal
EVR_013303,CS_0246,2024-02-16 04:30:00,DC_Fast,CCS,32.163,67.823,397.82,66.518,24.009,49.881,0.983,32.995,31.525,29.043,33.758,8.812,3.736,24.283,83.908,352.637,97.075,31.631,87.396,14.37,0,4.855,0.24,0,0.949,0.987,0.995,2.747,10,0,98.935,1.494,3.199,4.816,Normal
EVR_013304,CS_0141,2024-02-16 04:35:00,AC_Level_2,CCS,19.234,67.08,389.299,56.9,40.275,50.109,0.871,20.596,125.319,19.192,58.776,11.618,3.235,41.082,99.869,366.895,45.41,36.333,98.737,5.531,0,2.0,0.153,0,2.124,0.967,0.914,1.886,8,2,94.145,8.824,2.478,16.119,Energy_Anomaly
EVR_013305,CS_0104,2024-02-16 04:40:00,AC_Level_2,Type_2,32.585,87.159,391.784,81.374,17.361,50.118,0.959,10.319,126.866,26.484,30.953,16.028,4.659,56.348,92.764,341.204,103.3,32.119,88.483,13.623,0,24.568,0.818,0,5.37,0.969,0.909,2.058,6,4,77.043,0.653,15.183,7.535,Charging_Fault
EVR_013306,CS_0105,2024-02-16 04:45:00,DC_Fast,CCS,31.235,67.727,408.159,87.698,25.388,49.876,0.947,6.397,95.434,42.096,38.007,9.627,2.473,52.17,88.651,323.685,82.603,31.788,87.152,11.832,0,57.153,0.321,0,2.895,1.0,0.952,1.649,7,2,83.336,0.201,16.541,2.404,Charging_Fault
EVR_013307,CS_0240,2024-02-16 04:50:00,DC_Fast,CCS,33.274,95.846,387.397,75.933,34.761,50.087,0.93,16.369,21.804,43.585,31.879,13.371,2.642,51.444,82.026,368.609,71.575,35.336,83.839,13.116,1,34.358,0.139,0,1.426,0.963,1.0,2.523,13,0,93.509,1.013,1.246,6.752,Normal
EVR_013308,CS_0280,2024-02-16 04:55:00,AC_Level_2,CCS,24.674,56.16,418.911,95.513,28.372,49.891,0.906,11.516,78.524,45.875,29.86,9.135,4.469,52.658,84.077,414.558,94.509,31.617,93.001,29.989,0,138.827,7.801,5,1.173,0.75,0.945,2.202,13,1,91.595,1.112,2.751,4.69,Cybersecurity_Incident
EVR_013309,CS_0022,2024-02-16 05:00:00,AC_Level_2,Type_2,19.839,17.103,398.114,87.091,19.294,49.987,0.963,34.549,26.41,43.698,39.197,13.344,5.591,52.972,66.57,421.403,53.74,31.602,89.82,25.602,0,146.289,8.848,7,0.159,0.575,0.947,2.503,9,0,94.925,1.886,3.215,4.966,Cybersecurity_Incident
EVR_013310,CS_0078,2024-02-16 05:05:00,DC_Fast,CCS,16.323,89.106,396.202,74.811,25.311,49.894,0.959,26.943,106.169,31.478,25.714,17.106,2.757,8.158,80.723,395.481,83.87,33.084,89.712,12.11,1,37.72,0.168,0,6.589,0.969,0.912,1.638,6,0,88.827,1.758,1.667,5.725,Normal
EVR_013311,CS_0195,2024-02-16 05:10:00,AC_Level_2,CCS,30.959,55.337,419.681,57.82,34.517,50.064,0.963,25.215,54.4,43.033,38.322,12.622,5.101,12.812,89.65,351.001,74.589,34.885,90.269,11.911,1,36.04,1.377,0,3.28,0.967,0.871,1.622,13,1,87.951,1.89,0.7,4.093,Normal
EVR_013312,CS_0021,2024-02-16 05:15:00,Ultra_Fast,CCS,35.214,68.656,402.993,108.076,35.307,49.891,0.986,28.194,85.942,40.478,29.408,13.679,7.166,48.715,84.05,387.816,36.449,30.598,87.688,24.869,1,13.986,0.027,0,1.005,0.958,1.0,2.821,9,0,93.019,0.461,2.974,3.758,Normal
EVR_013313,CS_0160,2024-02-16 05:20:00,Ultra_Fast,CCS,32.968,89.092,387.396,110.365,37.125,49.895,1.0,37.385,52.459,27.389,26.513,11.806,3.351,32.393,93.758,348.37,78.732,30.635,91.229,19.013,0,74.353,0.06,0,4.189,0.99,1.0,1.284,8,1,89.059,1.651,1.044,3.799,Normal
EVR_013314,CS_0232,2024-02-16 05:25:00,AC_Level_2,CCS,33.488,50.275,385.084,73.756,21.85,50.115,0.988,27.761,39.71,25.986,36.539,14.095,3.036,10.906,88.067,364.549,76.049,26.394,82.532,30.007,0,21.897,0.238,0,2.97,0.993,0.941,1.924,7,4,84.906,1.319,8.761,1.753,Charging_Fault
EVR_013315,CS_0044,2024-02-16 05:30:00,Ultra_Fast,Type_2,39.889,62.595,389.949,76.658,12.265,49.982,0.98,53.37,57.384,44.046,27.656,9.638,4.581,55.395,99.991,384.881,62.944,40.638,80.9,13.467,0,23.315,0.759,0,3.663,1.0,0.913,2.056,5,1,94.757,0.918,2.04,4.791,Normal
EVR_013316,CS_0297,2024-02-16 05:35:00,AC_Level_2,CHAdeMO,32.255,66.028,416.93,117.962,25.552,50.055,0.947,29.475,75.474,44.869,41.878,10.693,4.036,59.499,75.462,354.058,102.866,28.053,89.6,26.545,0,17.227,0.257,0,0.988,0.987,0.952,2.618,5,0,97.665,1.908,0.419,2.717,Normal
EVR_013317,CS_0180,2024-02-16 05:40:00,DC_Fast,Type_2,27.768,69.158,384.128,72.078,32.982,49.894,0.949,21.475,42.282,47.523,38.662,17.912,4.082,52.595,98.456,380.201,66.249,43.524,87.875,16.07,0,31.318,0.936,1,3.429,0.959,0.998,1.375,10,1,91.814,1.406,2.033,5.552,Normal
EVR_013318,CS_0101,2024-02-16 05:45:00,AC_Level_2,CCS,42.012,98.0,413.033,81.743,33.744,49.95,0.915,25.56,20.421,44.533,46.56,11.568,3.446,17.824,83.198,387.945,60.037,31.569,87.311,18.74,3,51.82,0.444,0,2.579,0.961,0.9,2.052,6,0,93.457,0.479,1.546,1.085,Normal
EVR_013319,CS_0115,2024-02-16 05:50:00,AC_Level_2,CCS,25.727,64.263,405.967,71.338,24.721,50.099,0.737,14.185,52.214,23.838,46.364,10.072,3.557,26.371,72.772,383.65,82.989,17.03,88.164,24.647,1,12.961,0.779,1,3.059,0.992,0.919,2.038,7,0,98.22,9.976,1.785,17.825,Energy_Anomaly
EVR_013320,CS_0213,2024-02-16 05:55:00,Ultra_Fast,CCS,24.122,55.279,401.122,75.663,30.231,50.081,0.928,24.594,90.742,33.378,41.637,12.883,2.585,5.652,98.405,373.206,78.65,19.595,91.196,23.573,1,31.299,2.237,1,0.678,1.0,0.96,1.876,7,6,80.834,0.72,12.926,2.681,Charging_Fault
EVR_013321,CS_0018,2024-02-16 06:00:00,DC_Fast,CCS,37.795,78.909,413.745,64.379,27.954,49.781,0.957,83.582,39.993,36.464,53.695,10.165,3.379,64.373,94.37,334.838,88.471,41.165,64.836,52.712,3,27.979,0.191,0,0.596,0.976,1.0,2.207,8,0,95.905,0.4,0.116,6.213,Battery_Anomaly
EVR_013322,CS_0027,2024-02-16 06:05:00,DC_Fast,CCS,16.457,42.56,402.419,101.864,33.268,49.738,0.985,45.578,49.192,40.312,25.827,11.699,6.182,35.045,81.935,354.71,98.782,24.194,95.342,23.799,0,43.226,0.047,0,2.143,0.933,0.871,0.897,5,0,97.153,1.253,0.625,4.522,Normal
EVR_013323,CS_0285,2024-02-16 06:10:00,AC_Level_2,CHAdeMO,22.31,93.437,406.164,81.56,32.116,50.274,0.964,35.137,50.096,45.7,33.957,11.094,4.511,33.986,74.625,394.908,48.986,37.201,90.205,29.099,0,52.183,1.219,1,1.358,0.962,0.962,2.1,9,3,81.031,2.538,10.469,3.917,Charging_Fault
EVR_013324,CS_0149,2024-02-16 06:15:00,Ultra_Fast,CCS,24.409,62.739,404.905,75.481,29.095,49.984,0.928,11.237,119.595,42.604,36.066,14.159,4.413,23.524,82.896,335.481,93.622,28.455,91.15,21.594,1,11.072,0.513,0,8.183,0.957,0.897,1.836,13,0,96.899,0.532,3.876,3.12,Normal
EVR_013325,CS_0285,2024-02-16 06:20:00,AC_Level_2,CCS,21.107,51.161,403.95,60.503,47.536,49.937,0.95,36.823,97.423,44.205,40.991,10.812,4.064,16.827,67.838,364.111,58.878,59.456,73.153,74.307,6,26.474,0.398,0,1.396,0.986,0.938,1.218,6,1,92.641,0.441,1.011,3.985,Battery_Anomaly
EVR_013326,CS_0137,2024-02-16 06:25:00,AC_Level_2,Type_2,29.856,60.071,416.218,99.868,18.17,50.048,0.948,24.047,57.549,48.024,34.379,10.052,4.716,57.858,94.687,352.62,58.797,20.958,96.941,19.953,0,67.784,1.56,0,0.993,1.0,1.0,1.264,10,0,91.067,1.573,1.713,5.796,Normal
EVR_013327,CS_0189,2024-02-16 06:30:00,AC_Level_2,CCS,42.614,27.582,372.138,80.852,44.99,49.831,1.0,47.654,86.6,54.087,29.773,13.87,4.425,50.154,86.514,355.687,22.607,26.427,97.018,14.985,1,35.244,0.278,0,2.261,0.973,0.905,1.727,11,0,87.985,0.371,0.025,1.989,Normal
EVR_013328,CS_0190,2024-02-16 06:35:00,Ultra_Fast,Type_2,27.0,35.329,413.348,71.507,28.044,49.981,0.933,32.035,27.11,20.755,42.609,11.982,3.883,51.996,70.644,364.628,88.923,39.127,87.978,17.458,0,53.94,0.01,0,4.122,0.967,0.929,1.285,9,0,94.843,1.47,1.174,2.832,Normal
EVR_013329,CS_0199,2024-02-16 06:40:00,AC_Level_2,Type_2,18.047,56.407,403.775,92.127,40.973,49.892,0.982,10.942,84.899,36.718,27.638,11.386,0.388,44.012,68.411,353.043,66.806,36.231,92.224,37.799,0,179.699,0.801,0,1.71,0.965,0.975,2.317,10,0,89.289,0.939,2.061,5.219,Normal
EVR_013330,CS_0102,2024-02-16 06:45:00,AC_Level_2,CCS,18.77,71.979,389.07,83.013,30.344,49.867,0.964,19.559,56.659,34.515,24.182,14.221,3.535,26.523,89.379,336.511,78.35,21.665,90.647,21.877,1,142.119,3.417,13,2.326,0.668,0.959,1.5,5,0,94.857,2.328,2.322,4.341,Cybersecurity_Incident
EVR_013331,CS_0091,2024-02-16 06:50:00,DC_Fast,Type_2,32.341,40.403,387.9,40.529,27.839,49.92,0.998,20.607,21.699,34.623,34.643,7.339,1.488,17.077,92.853,304.306,122.653,28.586,85.883,5.518,0,68.783,0.404,0,2.358,0.96,1.0,1.605,11,0,98.437,1.594,2.132,3.981,Normal
EVR_013332,CS_0224,2024-02-16 06:55:00,DC_Fast,CCS,28.803,54.458,392.988,102.546,24.985,49.766,0.95,12.31,60.905,36.116,30.399,10.156,7.729,31.626,85.317,368.351,93.414,37.373,97.375,29.583,1,20.992,0.477,0,0.795,0.968,0.953,1.569,9,0,91.267,1.209,1.734,4.705,Normal
EVR_013333,CS_0005,2024-02-16 07:00:00,AC_Level_2,Type_2,35.277,70.857,391.779,84.627,22.925,49.77,0.981,22.156,21.2,29.968,43.235,5.68,3.335,8.234,91.759,420.593,62.216,28.731,87.265,21.887,0,31.967,0.357,1,0.285,0.967,0.916,1.502,5,1,88.603,2.443,1.196,4.808,Normal
EVR_013334,CS_0015,2024-02-16 07:05:00,DC_Fast,Type_2,31.124,71.115,382.642,84.657,34.685,50.015,0.808,34.388,53.463,20.89,40.02,12.722,5.364,62.657,95.946,381.636,45.688,32.497,89.474,14.716,0,50.598,1.203,0,5.839,0.982,0.973,2.068,6,0,93.115,6.686,1.313,13.767,Energy_Anomaly
EVR_013335,CS_0005,2024-02-16 07:10:00,AC_Level_2,Type_2,24.303,52.99,385.916,60.748,37.818,49.782,0.993,17.981,51.027,35.321,34.315,10.041,5.435,58.418,96.187,379.993,80.722,29.185,86.603,12.976,0,52.245,0.648,0,2.736,0.973,0.979,1.608,3,0,97.164,1.424,0.492,2.993,Normal
EVR_013336,CS_0230,2024-02-16 07:15:00,DC_Fast,CCS,21.727,72.466,406.456,84.519,12.659,50.073,0.954,31.293,67.794,35.755,46.649,8.784,3.509,5.34,89.397,382.746,60.218,28.575,86.744,0.0,0,25.614,0.146,0,7.588,1.0,0.726,5.506,9,0,95.62,2.192,2.697,3.677,Equipment_Degradation
EVR_013337,CS_0114,2024-02-16 07:20:00,DC_Fast,CHAdeMO,22.805,58.817,393.871,66.92,33.968,50.064,0.806,35.332,35.455,35.676,51.65,11.395,0.737,44.332,88.969,333.635,63.906,24.832,91.069,29.574,0,5.165,0.613,0,0.756,0.976,0.935,0.904,6,0,96.983,11.086,3.276,15.833,Energy_Anomaly
EVR_013338,CS_0004,2024-02-16 07:25:00,DC_Fast,Type_2,29.395,63.275,394.861,77.318,28.316,50.045,0.959,31.848,65.599,42.618,35.89,12.843,2.642,30.129,93.007,340.936,90.711,37.95,94.032,25.692,0,70.061,0.125,0,3.786,0.937,0.961,1.96,9,0,92.487,1.67,2.147,6.466,Normal
EVR_013339,CS_0184,2024-02-16 07:30:00,DC_Fast,CCS,17.592,56.047,388.781,83.805,33.464,50.091,0.989,23.16,108.373,28.641,22.977,11.165,5.719,46.495,87.501,356.547,41.801,45.344,89.891,15.595,0,5.824,0.916,0,7.616,0.981,1.0,2.157,8,1,91.591,2.146,2.647,2.246,Normal
EVR_013340,CS_0213,2024-02-16 07:35:00,AC_Level_2,Type_2,19.154,71.788,411.123,85.97,37.112,50.073,0.992,12.166,21.303,38.419,29.645,9.581,1.773,34.361,73.107,303.984,67.657,33.006,91.038,14.721,2,8.542,0.351,0,2.289,0.972,0.91,1.898,6,1,89.868,2.366,1.3,4.119,Normal
EVR_013341,CS_0247,2024-02-16 07:40:00,Ultra_Fast,Type_2,27.967,63.708,374.942,60.576,40.301,49.892,0.843,19.671,38.35,35.082,36.358,16.56,3.907,28.057,87.698,394.481,54.653,24.549,87.022,4.389,0,31.757,0.139,0,1.489,0.955,1.0,2.283,8,0,91.956,6.997,3.552,16.407,Energy_Anomaly
EVR_013342,CS_0034,2024-02-16 07:45:00,DC_Fast,Type_2,25.955,53.769,399.567,87.5,35.624,49.66,0.977,16.357,119.644,59.231,33.031,15.271,2.886,26.468,90.946,380.632,87.857,27.473,87.927,15.311,0,16.765,0.073,0,5.621,0.991,0.974,1.423,11,1,94.884,1.563,0.617,5.456,Normal
EVR_013343,CS_0296,2024-02-16 07:50:00,AC_Level_2,CHAdeMO,32.239,66.244,399.092,42.406,41.777,50.021,0.911,38.226,70.625,37.506,32.864,9.299,4.236,8.04,84.243,361.198,61.945,42.087,98.35,32.954,0,35.121,1.526,0,8.02,0.989,0.959,2.08,5,0,93.717,0.158,2.764,0.5,Normal
EVR_013344,CS_0196,2024-02-16 07:55:00,AC_Level_2,CCS,27.401,81.226,403.025,69.522,33.012,49.944,0.966,39.223,26.827,31.92,25.019,9.034,4.832,33.671,89.734,355.195,43.605,49.578,72.423,83.915,6,32.107,0.154,0,2.941,0.958,0.978,1.021,9,0,92.068,1.495,3.064,1.535,Battery_Anomaly
EVR_013345,CS_0127,2024-02-16 08:00:00,DC_Fast,CHAdeMO,25.917,18.697,403.131,68.55,31.97,50.064,0.971,16.105,30.585,48.914,42.563,16.321,4.914,59.886,87.274,361.607,78.017,33.347,88.496,1.927,2,47.068,0.273,1,3.996,0.946,0.908,1.829,14,5,77.399,2.075,15.799,5.038,Charging_Fault
EVR_013346,CS_0142,2024-02-16 08:05:00,DC_Fast,Type_2,31.783,65.742,399.666,23.786,33.05,49.857,0.95,12.126,68.562,43.916,42.004,17.407,4.434,28.857,98.11,348.948,62.43,27.864,82.612,13.848,1,3.822,1.448,0,2.713,0.962,0.962,1.42,7,0,90.866,2.341,1.633,5.015,Normal
EVR_013347,CS_0136,2024-02-16 08:10:00,AC_Level_2,CCS,29.664,45.56,396.459,80.536,34.846,49.956,0.984,17.451,54.858,30.175,22.948,13.093,1.619,16.919,89.405,326.065,87.752,33.64,90.935,21.336,0,2.0,1.381,0,0.71,0.974,1.0,0.821,8,1,91.996,1.26,1.695,3.657,Normal
EVR_013348,CS_0128,2024-02-16 08:15:00,Ultra_Fast,CCS,30.179,42.569,393.054,67.286,23.044,49.794,0.927,23.031,44.457,22.364,41.057,7.803,1.85,40.764,95.686,405.979,25.148,30.307,92.818,18.251,0,10.422,0.083,0,5.83,0.99,0.94,1.886,10,0,92.798,1.13,2.253,3.016,Normal
EVR_013349,CS_0174,2024-02-16 08:20:00,AC_Level_2,CCS,9.402,32.494,388.647,96.984,27.043,50.151,0.993,42.677,65.402,43.408,26.164,9.909,3.555,39.758,66.889,375.39,95.577,30.623,85.874,19.879,2,42.62,0.195,0,4.251,0.955,0.978,1.227,6,2,91.083,1.194,2.56,3.523,Normal
EVR_013350,CS_0218,2024-02-16 08:25:00,DC_Fast,CCS,26.336,66.167,374.134,67.412,24.665,50.179,0.951,30.92,75.432,30.5,32.678,6.077,2.775,62.117,83.839,391.928,50.628,34.147,92.216,16.675,0,32.922,0.239,1,1.779,0.98,0.991,2.593,10,0,96.638,0.682,3.407,3.592,Normal
EVR_013351,CS_0114,2024-02-16 08:30:00,DC_Fast,CCS,27.533,68.592,398.569,91.663,29.983,49.958,0.893,32.64,65.208,52.902,47.141,13.179,3.714,42.129,77.899,375.318,60.162,19.439,85.163,17.852,1,7.864,0.142,0,6.362,0.981,0.9,1.483,11,0,97.207,7.362,3.785,11.881,Energy_Anomaly
EVR_013352,CS_0012,2024-02-16 08:35:00,Ultra_Fast,Type_2,32.22,79.253,405.538,77.906,25.685,50.008,0.983,19.74,128.866,35.771,29.638,11.36,3.203,55.337,83.202,360.203,84.714,25.079,90.882,29.977,0,23.069,0.498,0,3.078,0.997,0.905,2.607,3,0,99.0,0.894,3.801,3.732,Normal
EVR_013353,CS_0244,2024-02-16 08:40:00,AC_Level_2,CCS,39.192,55.691,388.408,83.567,24.621,49.871,0.842,15.064,34.635,35.861,40.187,9.306,3.992,61.82,82.445,366.343,84.844,25.056,100.0,24.707,0,54.179,0.335,0,0.684,0.986,0.909,0.96,10,1,92.159,7.341,1.568,14.682,Energy_Anomaly
EVR_013354,CS_0052,2024-02-16 08:45:00,DC_Fast,CCS,22.101,87.025,386.365,100.213,36.048,50.138,0.947,25.546,30.8,35.281,30.703,8.632,0.983,30.175,98.47,358.47,79.693,39.712,88.794,19.612,0,29.25,0.133,0,1.777,0.954,0.947,1.525,8,4,83.417,0.902,8.69,1.812,Charging_Fault
EVR_013355,CS_0186,2024-02-16 08:50:00,DC_Fast,CHAdeMO,23.66,64.116,391.974,53.795,35.889,50.078,0.984,31.694,53.64,46.652,37.452,18.99,5.96,24.88,66.356,380.547,91.622,39.222,90.489,17.169,0,24.377,0.094,0,5.197,0.986,0.945,1.835,3,0,88.055,1.131,2.147,2.538,Normal
EVR_013356,CS_0233,2024-02-16 08:55:00,AC_Level_2,Type_2,37.011,48.41,393.688,72.769,20.981,50.181,0.953,54.229,61.583,26.714,31.828,12.056,4.422,47.899,75.249,394.032,71.52,40.942,63.525,75.878,5,24.792,0.621,0,2.918,0.976,0.917,2.643,5,0,92.407,1.098,1.364,5.574,Battery_Anomaly
EVR_013357,CS_0002,2024-02-16 09:00:00,Ultra_Fast,Type_2,27.882,64.36,389.364,88.18,26.404,49.9,0.931,15.062,31.466,49.737,35.929,12.916,3.839,35.53,66.35,411.448,85.114,20.112,91.163,18.562,0,31.791,0.308,0,2.782,0.957,1.0,1.816,10,0,94.608,0.375,2.132,2.996,Normal
EVR_013358,CS_0001,2024-02-16 09:05:00,DC_Fast,CCS,30.935,36.542,395.202,127.539,16.161,49.805,0.968,31.061,32.287,40.897,45.361,14.466,3.022,16.144,84.531,356.39,90.351,34.172,92.751,5.734,0,311.7,6.403,8,6.507,0.707,0.939,1.382,11,0,95.462,0.911,1.61,3.844,Cybersecurity_Incident
EVR_013359,CS_0239,2024-02-16 09:10:00,DC_Fast,CCS,21.22,65.683,407.259,78.766,25.294,50.181,0.854,39.797,58.616,24.873,42.145,7.846,8.853,23.145,70.164,373.607,90.334,33.059,96.857,11.157,0,8.752,2.059,1,1.761,0.971,1.0,2.51,13,0,95.507,11.463,2.768,9.123,Energy_Anomaly
