date,start_hour,city,station_id,charger_kw,session_minutes,energy_kwh,price_per_kwh,session_cost,grid_load_mw,peak_hour
2019-12-23,16,Boston,ST0467,7,10,34.9,0.21,7.33,5478.97,0
2018-03-27,11,Osaka,ST0071,50,64,34.97,0.22,7.69,4354.43,0
2025-05-06,17,Houston,ST0174,11,10,19.01,0.28,5.32,4898.16,1
2021-06-03,16,Rome,ST0123,22,55,27.62,0.1,2.76,4974.89,0
2022-03-06,23,Osaka,ST0088,100,18,19.73,0.36,7.1,5591.02,0
2024-12-27,15,Madrid,ST0450,150,49,23.87,0.17,4.06,4858.35,0
2018-09-25,16,Houston,ST0074,11,47,19.9,0.13,2.59,4878.95,0
2020-02-16,23,Seattle,ST0273,50,46,21.86,0.27,5.9,4968.29,0
2025-10-15,23,Paris,ST0163,100,44,26.78,0.17,4.55,5318.67,0
2022-10-26,19,Tokyo,ST0126,7,43,20.65,0.18,3.72,5103.78,1
2024-11-28,21,Helsinki,ST0097,100,42,24.48,0.22,5.38,5067.17,1
2021-04-19,16,Phoenix,ST0168,11,45,36.89,0.24,8.85,5290.21,0
2018-08-07,20,Tokyo,ST0408,22,39,29.15,0.2,5.83,5544.13,1
2019-06-02,16,Stockholm,ST0496,100,25,22.83,0.14,3.2,5179.13,0
2023-06-26,12,Seattle,ST0373,7,38,15.4,0.42,6.47,3974.63,0
2023-04-12,18,Osaka,ST0315,7,67,31.22,0.28,8.74,4826.27,1
2019-11-17,23,Stockholm,ST0199,150,63,26.62,0.24,6.39,4914.52,0
2023-09-17,13,Paris,ST0256,100,69,32.84,0.16,5.25,4814.47,0
2023-03-17,17,San Francisco,ST0165,150,44,23.6,0.29,6.84,4560.8,1
2022-03-12,13,Stockholm,ST0356,50,69,23.97,0.13,3.12,4613.3,0
2023-07-20,16,Amsterdam,ST0138,100,76,31.74,0.3,9.52,5356.96,0
2022-07-01,22,Tokyo,ST0472,100,31,20.73,0.15,3.11,4917.66,0
2025-04-15,21,New York,ST0107,11,47,30.2,0.14,4.23,5290.91,1
2020-04-11,11,Rome,ST0442,11,46,27.22,0.2,5.44,5104.45,0
2022-06-10,13,Seattle,ST0157,50,11,22.11,0.34,7.52,4350.4,0
2022-03-25,23,Helsinki,ST0081,22,45,16.72,0.14,2.34,5034.78,0
2020-11-08,15,Oslo,ST0044,11,18,11.69,0.16,1.87,4943.66,0
2018-12-11,17,Miami,ST0228,100,34,23.09,0.29,6.7,5129.42,1
2021-12-11,17,Denver,ST0299,7,63,20.76,0.2,4.15,4822.5,1
2023-03-21,11,Stockholm,ST0319,22,36,11.95,0.35,4.18,4299.07,0
2022-10-12,23,Rome,ST0240,50,45,26.22,0.19,4.98,5168.86,0
2022-08-03,21,Paris,ST0412,50,58,28.83,0.19,5.48,4795.16,1
2021-07-22,10,Boston,ST0196,7,55,30.01,0.33,9.9,4972.63,0
2020-01-06,14,Rome,ST0120,22,11,24.53,0.09,2.21,4707.81,0
2025-03-28,16,Chicago,ST0184,7,43,23.34,0.23,5.37,3705.67,0
2021-04-21,18,Stockholm,ST0263,100,10,22.86,0.18,4.11,3872.93,1
2025-03-21,13,Chicago,ST0403,22,33,27.91,0.23,6.42,5043.88,0
2020-07-21,23,Houston,ST0061,7,43,26.93,0.27,7.27,4424.49,0
2022-01-15,23,New York,ST0280,11,16,24.51,0.11,2.7,5358.65,0
2021-09-29,23,Seattle,ST0346,22,40,21.52,0.26,5.59,4881.37,0
2020-10-21,23,Miami,ST0382,150,48,22.16,0.18,3.99,4582.16,0
2021-01-29,14,Seattle,ST0362,100,37,20.0,0.17,3.4,5909.43,0
2019-07-19,12,Sydney,ST0367,150,47,26.6,0.26,6.92,4817.11,0
2024-02-03,16,Boston,ST0005,22,54,25.81,0.2,5.16,4142.31,0
2021-02-28,15,Paris,ST0401,50,22,17.3,0.22,3.81,5048.58,0
2022-07-20,23,Helsinki,ST0388,150,34,25.95,0.24,6.23,5711.81,0
2018-02-18,20,Amsterdam,ST0335,100,24,12.26,0.24,2.94,4684.83,1
2019-09-04,13,Berlin,ST0117,11,19,21.08,0.33,6.96,4640.0,0
2020-05-09,20,Amsterdam,ST0120,100,42,16.59,0.27,4.48,4419.03,1
2024-08-01,18,Oslo,ST0388,50,38,27.03,0.15,4.05,5163.54,1
2023-03-05,13,London,ST0406,7,34,3.9,0.37,1.44,5050.89,0
2021-07-06,14,Seattle,ST0220,150,22,18.16,0.27,4.9,3906.6,0
2022-09-07,17,Seattle,ST0225,50,80,21.93,0.23,5.04,6029.38,1
2024-04-06,21,Los Angeles,ST0192,11,47,26.17,0.19,4.97,5674.51,1
2024-06-23,16,Phoenix,ST0157,150,10,17.24,0.15,2.59,4748.38,0
2018-02-09,16,Amsterdam,ST0415,150,68,29.64,0.24,7.11,4937.07,0
2021-12-23,12,London,ST0116,50,10,19.77,0.28,5.53,4764.9,0
2022-10-10,15,Osaka,ST0386,50,54,24.06,0.34,8.18,5512.62,0
2025-09-29,22,Oslo,ST0154,22,60,18.75,0.27,5.06,5203.16,0
2024-08-01,21,Los Angeles,ST0291,7,54,26.74,0.41,10.96,4988.88,1
2019-07-24,22,Phoenix,ST0488,22,35,26.15,0.29,7.58,5226.83,0
2024-05-16,23,Tokyo,ST0410,100,27,18.8,0.23,4.32,5475.62,0
2024-10-25,18,Helsinki,ST0444,50,70,23.09,0.14,3.23,5106.43,1
2022-04-11,17,Seattle,ST0486,50,55,24.46,0.2,4.89,4900.38,1
2018-09-18,18,Oslo,ST0198,11,38,21.54,0.19,4.09,5374.51,1
2023-04-29,18,Houston,ST0169,100,90,29.6,0.18,5.33,6313.75,1
2023-01-24,20,Tokyo,ST0459,22,64,28.64,0.26,7.45,5282.39,1
2019-01-17,12,San Francisco,ST0054,150,52,17.62,0.21,3.7,4447.65,0
2024-03-14,19,San Francisco,ST0017,150,51,26.53,0.24,6.37,4682.69,1
2024-10-07,16,Amsterdam,ST0014,11,63,30.9,0.14,4.33,4178.13,0
2020-03-26,14,Chicago,ST0467,50,65,31.87,0.16,5.1,5061.15,0
2021-03-08,23,Seattle,ST0120,22,53,31.47,0.29,9.13,4630.77,0
2025-05-25,17,Stockholm,ST0036,50,45,23.92,0.28,6.7,5140.03,1
2018-08-24,3,Paris,ST0266,7,18,9.22,0.23,2.12,4717.14,0
2019-12-05,19,London,ST0441,50,25,24.37,0.27,6.58,4349.91,1
2022-05-21,10,San Francisco,ST0057,11,44,32.24,0.34,10.96,5110.66,0
2024-01-07,14,Madrid,ST0245,150,62,23.18,0.17,3.94,3800.73,0
2018-10-09,18,Berlin,ST0490,11,32,22.32,0.08,1.79,5034.2,1
2019-06-17,5,Seattle,ST0159,50,66,28.53,0.2,5.71,4995.48,0
2025-12-16,13,Osaka,ST0244,11,46,27.49,0.08,2.2,4646.36,0
2024-10-08,17,Helsinki,ST0481,22,41,30.21,0.14,4.23,4650.24,1
2024-08-03,8,Seattle,ST0258,150,75,25.77,0.19,4.9,4736.83,0
2025-09-06,21,Rome,ST0142,11,51,37.36,0.25,9.34,4836.81,1
2018-01-31,15,Phoenix,ST0229,7,37,14.93,0.22,3.28,5251.46,0
2022-06-24,14,Dublin,ST0414,11,28,28.94,0.12,3.47,3861.85,0
2023-11-24,12,London,ST0467,100,14,21.61,0.19,4.11,4716.6,0
2023-07-04,23,Rome,ST0237,100,31,25.6,0.33,8.45,4834.55,0
2018-06-10,21,Singapore,ST0047,22,40,27.42,0.11,3.02,4206.93,1
2025-04-01,16,Rome,ST0178,150,27,18.66,0.2,3.73,5254.63,0
2025-12-24,15,Miami,ST0201,100,28,19.6,0.17,3.33,4411.41,0
2019-12-19,9,Madrid,ST0128,11,46,20.68,0.29,6.0,4039.01,0
2024-12-05,15,Singapore,ST0222,50,81,23.02,0.2,4.6,4284.17,0
2022-04-25,11,Osaka,ST0094,150,75,27.86,0.23,6.41,3983.26,0
2024-05-18,19,Houston,ST0202,150,68,31.91,0.27,8.61,4442.89,1
2018-06-28,19,Denver,ST0454,11,58,15.99,0.14,2.24,5388.03,1
2021-01-26,22,Tokyo,ST0276,22,14,23.66,0.23,5.44,5425.12,0
2025-06-23,14,Chicago,ST0358,150,57,29.06,0.2,5.81,4905.11,0
2020-06-08,14,Amsterdam,ST0211,100,78,26.76,0.16,4.28,4529.12,0
2019-05-12,18,Paris,ST0040,7,60,18.52,0.35,6.48,5088.42,1
2023-08-29,20,Sydney,ST0400,22,43,23.26,0.21,4.88,5501.92,1
2022-08-07,17,Rome,ST0085,22,60,23.03,0.23,5.3,4530.16,1
2020-04-29,23,Stockholm,ST0023,50,28,19.74,0.2,3.95,4861.96,0
2018-04-20,21,Chicago,ST0328,150,38,29.53,0.16,4.72,5122.81,1
2025-07-30,14,Singapore,ST0237,50,53,24.28,0.21,5.1,5471.36,0
2021-11-08,14,Singapore,ST0205,11,56,20.88,0.23,4.8,4265.71,0
2022-06-13,14,New York,ST0006,22,43,32.23,0.23,7.41,5736.27,0
2019-04-15,19,Seoul,ST0470,11,37,30.14,0.25,7.53,4679.19,1
2021-09-01,20,Osaka,ST0384,50,39,12.73,0.29,3.69,5498.41,1
2023-06-09,23,Rome,ST0035,7,53,23.12,0.28,6.47,5477.38,0
2024-02-25,23,Osaka,ST0125,150,44,22.45,0.17,3.82,5318.54,0
2022-11-28,10,Phoenix,ST0242,22,60,28.14,0.26,7.32,4881.67,0
2019-10-23,23,San Francisco,ST0430,7,62,22.4,0.18,4.03,4609.78,0
2024-10-22,20,Houston,ST0091,22,24,26.3,0.31,8.15,4565.68,1
2019-05-24,17,Oslo,ST0380,50,45,27.82,0.33,9.18,4108.53,1
2019-11-21,16,Chicago,ST0344,7,39,15.68,0.19,2.98,5096.59,0
2025-08-06,16,Boston,ST0079,50,14,34.05,0.24,8.17,5012.05,0
2022-01-06,12,San Francisco,ST0111,150,50,23.18,0.09,2.09,4297.59,0
2018-05-22,21,Osaka,ST0273,11,83,29.8,0.3,8.94,4961.31,1
2022-12-16,17,Seoul,ST0025,150,66,34.23,0.31,10.61,4443.75,1
2023-11-12,17,Tokyo,ST0340,150,50,22.7,0.25,5.68,5341.09,1
2025-05-27,23,Houston,ST0200,150,78,25.71,0.12,3.09,5241.97,0
2021-06-16,23,Rome,ST0027,100,35,25.63,0.27,6.92,5158.26,0
2018-01-20,18,New York,ST0396,50,26,9.71,0.14,1.36,4703.69,1
2020-04-06,23,Denver,ST0192,11,42,20.44,0.16,3.27,5370.18,0
2020-03-30,23,Chicago,ST0009,50,66,28.95,0.12,3.47,4899.97,0
2018-04-25,23,Los Angeles,ST0173,11,67,18.35,0.22,4.04,5214.96,0
2025-08-17,14,Osaka,ST0033,11,10,19.69,0.16,3.15,4466.86,0
2019-01-31,16,Osaka,ST0086,150,42,22.99,0.16,3.68,4801.87,0
2019-11-16,9,New York,ST0213,100,51,9.84,0.2,1.97,5178.95,0
2019-03-18,12,London,ST0166,100,59,30.86,0.08,2.47,4787.75,0
2025-01-11,3,Seattle,ST0320,11,42,23.0,0.08,1.84,5614.44,0
2024-01-28,19,Berlin,ST0481,50,28,28.69,0.09,2.58,4380.16,1
2019-05-10,6,Denver,ST0110,7,81,29.38,0.27,7.93,4888.03,0
2021-12-31,20,London,ST0089,7,46,24.87,0.23,5.72,4695.2,1
2022-07-06,17,Tokyo,ST0162,7,50,24.55,0.12,2.95,4265.72,1
2022-05-14,23,Seattle,ST0235,11,38,25.48,0.14,3.57,4325.36,0
2018-09-28,13,Osaka,ST0418,22,40,19.47,0.31,6.04,4927.66,0
2025-04-16,23,Dublin,ST0189,7,53,12.3,0.29,3.57,4254.41,0
2018-10-03,19,Seattle,ST0211,22,29,32.19,0.32,10.3,4637.86,1
2024-09-18,17,Amsterdam,ST0053,150,49,28.2,0.22,6.2,4440.34,1
2024-01-06,14,Helsinki,ST0088,22,44,29.45,0.25,7.36,4511.1,0
2019-01-24,21,Dublin,ST0167,150,37,26.89,0.4,10.76,4848.15,1
2025-10-23,22,Berlin,ST0348,150,30,21.04,0.22,4.63,4927.31,0
2019-06-29,23,London,ST0090,150,38,25.49,0.08,2.04,5277.98,0
2025-09-17,23,London,ST0436,150,34,9.53,0.22,2.1,5006.71,0
2023-05-29,21,Chicago,ST0172,7,85,26.3,0.16,4.21,4441.74,1
2024-10-28,18,Helsinki,ST0230,50,54,21.75,0.27,5.87,5179.7,1
2023-09-25,18,Tokyo,ST0380,11,26,18.71,0.08,1.5,5052.74,1
2023-08-25,18,Helsinki,ST0361,7,48,26.28,0.25,6.57,4909.93,1
2020-08-10,18,Los Angeles,ST0316,7,16,17.0,0.22,3.74,4560.08,1
2021-06-19,22,Denver,ST0378,50,31,22.8,0.23,5.24,5404.34,0
2020-09-24,22,Dublin,ST0041,7,58,14.43,0.3,4.33,5761.37,0
2019-07-18,15,Paris,ST0256,22,49,19.43,0.08,1.55,4508.35,0
2020-04-07,15,Phoenix,ST0193,11,37,17.65,0.17,3.0,4865.08,0
2025-03-14,14,New York,ST0122,150,55,28.01,0.39,10.92,5454.87,0
2024-09-15,19,Rome,ST0379,22,32,23.31,0.24,5.59,4716.58,1
2019-07-04,21,Boston,ST0163,150,17,18.82,0.26,4.89,4851.48,1
2018-06-12,16,Stockholm,ST0406,50,42,18.86,0.3,5.66,4386.43,0
2025-04-08,19,Miami,ST0385,7,53,19.62,0.23,4.51,4503.65,1
2020-07-27,23,Singapore,ST0170,22,22,17.37,0.13,2.26,4350.63,0
2020-09-19,23,Seattle,ST0277,7,55,25.3,0.17,4.3,5515.01,0
2025-06-16,13,Denver,ST0411,150,60,20.84,0.17,3.54,5222.49,0
2025-10-22,22,Singapore,ST0114,100,56,19.47,0.19,3.7,5096.34,0
2022-04-12,13,Stockholm,ST0165,11,72,14.63,0.17,2.49,4563.74,0
2022-12-17,3,Tokyo,ST0004,7,17,23.17,0.22,5.1,5439.23,0
2023-07-07,23,Chicago,ST0489,11,53,25.93,0.22,5.7,3736.16,0
2018-08-02,11,Tokyo,ST0073,11,47,26.72,0.24,6.41,4380.65,0
2019-05-30,22,Chicago,ST0089,100,74,31.57,0.29,9.16,4786.67,0
2024-02-27,23,Seattle,ST0121,100,47,26.2,0.25,6.55,5004.05,0
2018-11-17,13,Madrid,ST0372,50,43,28.09,0.19,5.34,5319.05,0
2021-06-29,21,San Francisco,ST0370,11,39,29.62,0.2,5.92,5793.27,1
2020-09-30,20,Madrid,ST0091,100,44,18.84,0.21,3.96,4873.48,1
2020-10-16,11,Miami,ST0147,100,40,18.78,0.26,4.88,5448.26,0
2023-01-11,11,Tokyo,ST0104,22,79,26.84,0.15,4.03,5206.23,0
2023-05-25,15,Chicago,ST0487,22,43,21.14,0.16,3.38,5246.55,0
2022-06-20,16,Berlin,ST0086,50,16,22.68,0.14,3.17,4334.07,0
2022-12-13,23,Madrid,ST0259,100,21,8.94,0.26,2.32,4843.82,0
2022-11-11,16,Sydney,ST0080,50,38,23.72,0.17,4.03,5652.93,0
2018-03-23,10,Sydney,ST0196,50,53,27.57,0.17,4.69,4298.42,0
2018-12-07,23,Sydney,ST0465,22,25,17.97,0.28,5.03,5049.24,0
2024-09-03,9,Oslo,ST0079,100,79,24.83,0.19,4.72,4907.21,0
2019-12-21,21,Boston,ST0195,50,84,19.78,0.28,5.54,5370.62,1
2021-06-06,17,Rome,ST0146,50,60,29.87,0.12,3.58,5834.37,1
2024-04-21,10,Dublin,ST0247,7,22,19.33,0.35,6.77,4623.2,0
2021-09-26,17,Phoenix,ST0367,50,73,25.26,0.14,3.54,4732.42,1
2020-03-12,23,Phoenix,ST0470,11,46,33.17,0.27,8.96,4770.29,0
2018-01-18,18,Los Angeles,ST0442,100,27,17.9,0.53,9.49,5440.9,1
2022-03-13,22,Amsterdam,ST0208,50,32,29.69,0.3,8.91,5999.56,0
2022-06-05,23,Singapore,ST0192,50,15,14.25,0.15,2.14,4545.03,0
2023-06-29,19,Miami,ST0329,100,33,32.32,0.35,11.31,5006.06,1
2018-10-19,23,Madrid,ST0454,7,74,24.63,0.08,1.97,4949.52,0
2019-05-25,14,Berlin,ST0478,100,49,24.33,0.22,5.35,5139.15,0
2019-10-28,11,Seattle,ST0391,50,53,22.16,0.23,5.1,5287.35,0
2020-11-11,11,Sydney,ST0468,150,39,22.09,0.18,3.98,5258.26,0
2021-11-28,14,Stockholm,ST0364,50,33,18.41,0.3,5.52,4607.42,0
2025-02-13,20,Seoul,ST0189,150,84,27.71,0.3,8.31,5846.5,1
2018-08-25,23,Tokyo,ST0198,50,44,26.49,0.13,3.44,4675.94,0
2020-10-07,14,Denver,ST0245,7,89,24.62,0.16,3.94,4356.51,0
2022-01-20,20,Tokyo,ST0362,150,47,29.07,0.27,7.85,4326.1,1
2018-04-26,13,Seoul,ST0341,150,72,25.62,0.3,7.69,4787.65,0
2019-08-29,13,Boston,ST0310,50,38,17.72,0.18,3.19,4931.34,0
2025-08-21,20,Phoenix,ST0131,11,13,19.47,0.18,3.51,4653.69,1
2024-10-02,18,Helsinki,ST0488,150,33,28.87,0.3,8.66,5566.4,1
2019-10-24,15,Los Angeles,ST0060,7,25,21.41,0.21,4.5,4581.23,0
2025-03-24,12,Seoul,ST0470,50,44,21.26,0.27,5.74,5157.59,0
2022-06-17,23,Seoul,ST0301,7,19,22.29,0.17,3.79,4438.93,0
2023-10-25,15,Seattle,ST0449,50,66,24.06,0.33,7.94,5170.67,0
2019-11-11,16,Madrid,ST0130,150,68,28.39,0.15,4.26,5862.95,0
2021-05-22,19,Stockholm,ST0496,100,45,19.12,0.3,5.74,5215.13,1
2025-05-21,21,Berlin,ST0301,22,34,26.25,0.28,7.35,4690.61,1
2022-08-13,10,Sydney,ST0449,150,56,16.85,0.23,3.88,4543.79,0
2018-12-31,23,Houston,ST0326,100,37,27.98,0.18,5.04,5571.9,0
2021-11-11,23,Phoenix,ST0138,150,23,22.22,0.41,9.11,5082.18,0
2020-05-08,18,Singapore,ST0204,150,60,25.41,0.1,2.54,5527.77,1
2021-06-15,7,Los Angeles,ST0087,50,36,28.36,0.2,5.67,4406.58,0
2018-01-07,22,Houston,ST0036,150,27,15.13,0.24,3.63,4909.05,0
2022-09-08,11,Stockholm,ST0214,150,57,27.16,0.19,5.16,4682.98,0
2021-03-27,20,Singapore,ST0221,11,68,24.75,0.27,6.68,5281.58,1
2019-12-24,22,Paris,ST0096,150,45,18.84,0.19,3.58,5186.78,0
2019-07-05,23,Seattle,ST0250,11,35,26.22,0.2,5.24,5120.13,0
2023-08-21,23,Houston,ST0231,100,60,18.99,0.18,3.42,5664.08,0
2020-05-20,18,San Francisco,ST0103,7,22,16.55,0.27,4.47,5423.39,1
2020-01-19,18,Sydney,ST0099,22,94,33.4,0.2,6.68,4585.75,1
2022-08-02,13,Rome,ST0321,100,51,21.68,0.34,7.37,5579.86,0
2019-03-24,21,Tokyo,ST0086,7,21,17.16,0.31,5.32,4707.1,1
2021-04-15,23,Chicago,ST0194,7,54,24.74,0.17,4.21,5011.83,0
2021-02-07,18,Chicago,ST0176,7,65,21.37,0.2,4.27,4967.9,1
2024-07-26,21,Denver,ST0245,50,26,14.54,0.27,3.93,4219.17,1
2025-07-18,23,Sydney,ST0052,7,41,15.18,0.19,2.88,5210.29,0
2018-09-08,15,Boston,ST0385,7,45,27.1,0.21,5.69,4439.87,0
2025-06-18,16,Helsinki,ST0405,7,73,35.19,0.08,2.81,5506.26,0
2019-02-01,19,Seattle,ST0268,7,63,22.81,0.1,2.28,5263.47,1
2022-03-19,13,Dublin,ST0267,22,17,13.45,0.26,3.5,4883.52,0
2023-06-14,21,Amsterdam,ST0388,22,58,22.86,0.22,5.03,4755.7,1
2024-10-11,16,Madrid,ST0173,22,25,22.95,0.3,6.89,4503.5,0
2025-08-24,23,London,ST0162,11,47,24.85,0.1,2.48,4155.75,0
2022-01-19,18,Osaka,ST0205,50,60,21.84,0.34,7.43,5314.84,1
2024-11-06,13,New York,ST0500,22,45,35.78,0.13,4.65,5167.27,0
2021-09-14,16,Houston,ST0002,50,59,31.42,0.19,5.97,5505.12,0
2025-10-31,23,Berlin,ST0372,11,46,27.44,0.18,4.94,5079.41,0
2018-04-16,17,Dublin,ST0063,100,60,31.22,0.21,6.56,5731.7,1
2021-02-18,23,Seoul,ST0385,11,61,22.74,0.18,4.09,4644.77,0
2022-02-18,22,Rome,ST0317,150,20,23.78,0.14,3.33,5446.91,0
2025-05-22,18,Amsterdam,ST0264,50,71,32.23,0.32,10.31,5719.32,1
2025-05-28,18,Seattle,ST0002,150,21,15.26,0.08,1.22,4379.2,1
2021-08-12,18,Los Angeles,ST0325,22,33,21.06,0.25,5.26,4792.2,1
2018-07-07,12,Singapore,ST0167,150,43,18.67,0.2,3.73,5486.06,0
2022-12-25,16,Denver,ST0311,50,80,34.76,0.18,6.26,4403.47,0
2022-06-28,17,Singapore,ST0314,7,68,23.71,0.28,6.64,5539.06,1
2021-11-27,14,Madrid,ST0481,50,31,25.28,0.23,5.82,4538.1,0
2025-05-20,16,Seoul,ST0464,7,43,15.34,0.27,4.14,4642.0,0
2022-04-26,4,Miami,ST0311,11,44,19.57,0.34,6.65,4365.57,0
2025-12-26,12,Phoenix,ST0446,100,55,21.3,0.17,3.62,5079.94,0
2024-05-31,12,Seoul,ST0259,7,15,28.43,0.26,7.39,4721.62,0
2019-06-08,17,Amsterdam,ST0408,7,55,29.47,0.17,5.01,5140.94,1
2021-05-19,15,Osaka,ST0281,50,41,23.72,0.22,5.22,5262.68,0
2019-11-20,20,Rome,ST0489,7,14,12.89,0.19,2.45,5865.88,1
2023-05-29,13,Osaka,ST0277,11,40,20.12,0.18,3.62,4929.59,0
2020-09-23,23,Seattle,ST0088,150,54,20.46,0.41,8.39,5081.14,0
2025-11-06,15,Chicago,ST0055,50,73,24.41,0.34,8.3,4462.34,0
2018-04-30,23,San Francisco,ST0476,22,49,30.34,0.35,10.62,4515.04,0
2022-04-20,23,Sydney,ST0144,11,16,14.68,0.16,2.35,5270.55,0
2020-11-21,18,Osaka,ST0244,150,41,23.65,0.26,6.15,5288.73,1
2019-05-20,23,Osaka,ST0070,100,81,27.61,0.18,4.97,5377.22,0
2025-02-08,12,Singapore,ST0252,7,31,26.72,0.21,5.61,4242.77,0
2025-10-04,10,London,ST0447,11,45,29.11,0.3,8.73,4871.88,0
2024-06-17,23,Sydney,ST0474,100,42,22.35,0.08,1.79,4825.71,0
2018-09-22,22,Tokyo,ST0176,50,76,22.97,0.25,5.74,5555.31,0
2022-04-13,18,Tokyo,ST0329,100,10,20.44,0.27,5.52,4468.03,1
2022-11-25,16,Denver,ST0115,22,21,7.67,0.29,2.22,4848.8,0
2019-04-19,23,Miami,ST0045,7,62,23.67,0.21,4.97,5337.76,0
2019-01-01,22,London,ST0380,100,51,29.65,0.2,5.93,4560.02,0
2020-02-10,17,Singapore,ST0483,7,49,17.87,0.13,2.32,5135.18,1
2024-06-04,15,Paris,ST0066,22,41,21.12,0.33,6.97,5515.37,0
2022-04-07,11,Helsinki,ST0378,7,34,26.33,0.26,6.85,4804.59,0
2021-06-27,12,New York,ST0303,100,31,19.14,0.24,4.59,5668.41,0
2020-02-17,14,Berlin,ST0217,22,24,20.34,0.29,5.9,4137.91,0
2022-02-04,23,Osaka,ST0479,11,41,19.25,0.11,2.12,5390.25,0
2023-10-30,17,Osaka,ST0309,100,48,19.26,0.2,3.85,4673.73,1
2020-06-28,17,Houston,ST0203,7,31,14.05,0.41,5.76,4214.49,1
2024-01-14,18,Rome,ST0162,11,10,9.21,0.23,2.12,4984.04,1
2021-04-30,23,Denver,ST0256,150,52,23.49,0.15,3.52,5803.47,0
2023-02-10,22,Phoenix,ST0308,22,20,20.59,0.23,4.74,4849.53,0
2019-08-21,21,Singapore,ST0341,150,61,24.37,0.2,4.87,5766.95,1
2018-05-21,22,Dublin,ST0164,22,46,15.37,0.24,3.69,5350.54,0
2023-08-20,4,Seoul,ST0064,22,50,21.92,0.2,4.38,4213.98,0
2025-12-03,17,Helsinki,ST0245,150,72,24.41,0.29,7.08,4534.47,1
2020-06-02,21,Amsterdam,ST0150,150,45,25.16,0.22,5.54,5341.45,1
2022-03-23,5,New York,ST0415,22,16,22.01,0.08,1.76,4422.73,0
2019-09-18,17,Seoul,ST0108,150,28,17.9,0.24,4.3,5416.26,1
2020-07-10,13,Seoul,ST0377,7,33,18.3,0.08,1.46,4904.07,0
2020-01-04,22,Amsterdam,ST0373,50,65,21.45,0.13,2.79,5036.59,0
2021-05-10,22,Osaka,ST0468,11,48,25.21,0.3,7.56,4671.26,0
2018-03-30,16,Oslo,ST0201,22,77,26.26,0.13,3.41,4590.35,0
2022-09-27,13,Osaka,ST0243,22,52,19.76,0.24,4.74,4471.01,0
2022-05-23,7,Berlin,ST0037,100,51,24.86,0.26,6.46,4402.96,0
2021-03-05,14,Miami,ST0357,11,53,31.96,0.22,7.03,5120.11,0
2025-11-11,16,Oslo,ST0202,7,14,24.52,0.28,6.86,5273.46,0
2019-06-21,17,London,ST0386,100,56,29.19,0.33,9.63,5451.02,1
2018-08-10,18,Seoul,ST0156,50,18,20.94,0.24,5.03,5298.27,1
2025-05-05,23,San Francisco,ST0296,11,43,33.66,0.1,3.37,5304.33,0
2022-12-15,14,Seoul,ST0248,22,10,18.19,0.12,2.18,4772.05,0
2019-08-17,18,Seattle,ST0112,150,67,18.5,0.28,5.18,4983.05,1
2020-03-12,23,Singapore,ST0334,7,36,15.66,0.13,2.04,4376.73,0
2022-01-23,20,Singapore,ST0439,100,74,24.06,0.26,6.25,4234.5,1
2019-02-22,18,Osaka,ST0403,11,58,17.72,0.21,3.72,5288.84,1
2022-03-23,3,Madrid,ST0348,11,71,28.29,0.27,7.64,4466.79,0
2018-08-19,9,Houston,ST0183,50,55,24.19,0.22,5.32,5320.55,0
2020-01-06,21,New York,ST0061,100,83,28.73,0.17,4.88,4940.71,1
2025-04-16,20,London,ST0304,50,65,18.46,0.22,4.06,5778.63,1
2019-09-01,16,Tokyo,ST0370,50,63,28.03,0.29,8.13,4527.22,0
2020-09-30,13,New York,ST0061,11,45,15.74,0.2,3.15,4949.39,0
2022-06-13,23,Amsterdam,ST0155,150,53,27.49,0.3,8.25,4587.62,0
2024-09-07,17,San Francisco,ST0335,150,93,28.76,0.3,8.63,5436.93,1
2022-03-18,10,Sydney,ST0355,150,51,24.85,0.24,5.96,4422.36,0
2025-05-21,12,Chicago,ST0399,50,35,21.71,0.3,6.51,5735.5,0
2025-04-17,23,Berlin,ST0141,150,62,20.42,0.19,3.88,5146.64,0
2025-04-29,14,Rome,ST0189,7,56,28.32,0.26,7.36,5405.86,0
2019-05-07,13,Houston,ST0043,7,63,22.08,0.15,3.31,5114.39,0
2023-06-27,23,Tokyo,ST0343,100,54,24.58,0.24,5.9,5126.55,0
2020-07-10,12,Los Angeles,ST0301,100,20,20.01,0.23,4.6,4825.69,0
2024-06-03,21,Amsterdam,ST0141,150,40,25.61,0.21,5.38,5934.14,1
2019-01-23,18,Helsinki,ST0093,50,91,30.68,0.21,6.44,4533.0,1
2023-06-07,10,Tokyo,ST0360,50,25,16.6,0.25,4.15,4503.33,0
2021-05-07,18,Helsinki,ST0065,7,70,25.96,0.37,9.61,4375.94,1
2021-08-25,17,Chicago,ST0366,100,34,26.76,0.08,2.14,4225.49,1
2020-01-28,17,Berlin,ST0417,150,76,28.25,0.13,3.67,4354.41,1
2018-03-22,23,Berlin,ST0285,100,32,17.13,0.32,5.48,5534.05,0
2023-12-12,23,Amsterdam,ST0033,100,25,13.37,0.23,3.08,5181.06,0
2024-07-23,19,Oslo,ST0366,150,74,18.21,0.28,5.1,4404.53,1
2019-05-24,22,Sydney,ST0386,11,35,18.13,0.18,3.26,4289.72,0
2025-05-21,18,Houston,ST0093,100,29,25.41,0.26,6.61,5805.72,1
